,3399-4058-0-RVRE,1016-2017-0-RVRE,5948-6048-14-RVRE,793-A001-120-G-TIPmvre,1090-E022-60-R-TIPmvre,738-E023-1-R-TIPmvre,1047-4017-14-GVRE,1896-4034-0-HVRE,5855-2060-0-RVRE,635-C003-1-G-TIPmvre,1352-E036-1-G-TIPmvre,3362-E077-30-R-TIPmvre,546-I005-14-R-TIPmvre,5902-1089-0-RVRE,3363-A015-14-R-TIPmvre,7151-3115-0-RVRE,6430-1097-0-RVRE,1537-1034-0-RVRE,824-4018-0-RVRE,1341-E033-1-R-TIPmvre,4133-3066-0-RVRE,5489-2056-0-HVRE,7258-3113-14-RVRE,629-2013-0-RVRE,4030-H021-30-R-TIPmvre,539-1018-0-RVRE,1028-E026-1-R-TIPmvre,4794-5029-0-RVRE,7413-3121-0-RVRE,1053-6004-0-R1VRE,6242-5037-0-RVRE,949-3025-0-RVRE,1096-1026-0-RVRE,1278-1019-30-RVRE,1644-3031-14-RVRE,702-3020-0-RVRE,5080-2051-0-HVRE,1543-4028-0-GVRE,1638-6008-0-RVRE,236-4004-0-RVRE,1137-4020-14-RVRE,219-2005-0-RVRE,711-4015-0-RVRE,4313-6035-0-GVRE,4462-6037-0-RVRE,6077-4098-0-GVRE,1455-4025-0-RVRE,2963-2031-14-RVRE,4922-2049-0-RVRE,5363-2050-14-RVRE,80-2003-0-RVRE,1463-1033-0-HVRE,2471-4044-0-GVRE,2492-6012-14-GVRE,8512-3145-0-RVRE,8088-3137-0-RVRE,8513-3147-0-RVRE,898-4011-30-GVRE,609-6002-30-RVRE,4362-6036-0-RVRE,4693-4077-0-HVRE,4007-5020-0-RVRE,4031-J032-1-G-TIPmvre,2026-4040-0-RVRE,3744-F061-90-G-TIPmvre,7600-3125-0-GVRE,7891-2076-0-OVRE,5232-4088-0-RVRE,217-2001-30-HVRE,5856-4095-0-GVRE,851-5002-0-RVRE,409-1015-0-RVRE,3884-J030-1-G-TIPmvre,3070-L011-1-G-TIPmvre,3686-C018-1-R-TIPmvre,6697-4104-0-GVRE,697-3019-0-RVRE,5827-6047-14-RVRE,4639-1079-0-RVRE,4832-1081-0-GVRE,5541-1082-30-RVRE,1420-2021-0-RVRE,6304-2065-0-RVRE,6651-2067-0-RVRE,1488-4026-0-HVRE,1929-4036-0-GVRE,6950-4109-0-RVRE,2308-2029-0-RVRE,4948-4081-0-RVRE,5954-3098-0-R1VRE,6435-4099-14-GVRE,7053-4107-14-RVRE,4384-3073-0-RVRE,5348-3091-0-RVRE,9019-3156-0-RVRE,1676-4031-0-GVRE,2386-6013-0-R1VRE,3994-6029-0-GVRE,4593-3077-0-RVRE,7583-5041-0-HVRE,621-2007-14-RVRE,5284-6044-0-RVRE,483-2008-0-RVRE,5533-3092-0-HVRE,8303-3140-0-H1VRE,5214-4087-0-HVRE,5924-3095-14-RVRE,4280-2041-14-HVRE,615-3018-0-HVRE,3233-1045-60-H1VRE,905-4021-0-RVRE,5006-5030-0-RVRE,5925-3097-0-HVRE,6648-4103-0-HVRE,4703-4078-0-R1VRE,4902-4076-14-RVRE,729-4016-0-HVRE,6129-1092-0-HVRE,8052-3132-0-HVRE,4784-3082-0-RVRE,1334-2020-0-R1VRE,2886-5012-0-RVRE,6748-6057-0-HVRE,2243-3041-14-RVRE,1889-3036-0-OVRE,4145-6030-14-RVRE,3320-D044-1-R-TIPmvre,4009-E118-14-R-TIPmvre,5261-4089-0-RVRE,5285-6045-0-RVRE,3226-4049-14-RVRE,344-1009-0-HVRE,899-D004-14-G-TIPmvre,3082-3051-0-RVRE,5088-6043-0-HVRE,6988-1099-0-RVRE,3717-G013-14-O-TIPmvre,4143-2042-0-RVRE,3673-4064-0-HVRE,4999-3085-0-HVRE,3743-D050-1-G-TIPmvre,1781-3033-30-RVRE,3890-6028-0-RVRE,3667-E109-14-R-TIPmvre,3672-K017-1-G-TIPmvre,442-1011-14-RVRE,4544-5027-0-RVRE,4786-5025-14-HVRE,8232-2079-0-HVRE,1321-3028-0-RVRE,6429-1096-0-RVRE,6652-3103-14-RVRE
7053-4107-14-RVRE,165,81,81,81,81,81,81,81,91,81,81,81,81,91,81,81,81,81,81,81,81,102,81,81,81,81,41,81,40,40,40,40,40,40,40,40,40,39,39,39,40,40,57,66,66,66,40,40,40,40,40,40,40,40,40,40,37,40,40,40,58,40,40,27,44,60,40,37,40,40,40,40,40,40,40,44,25,38,52,52,52,861,840,840,861,861,860,860,857,857,857,873,840,840,858,712,712,712,729,729,729,729,712,712,655,729,729,712,712,729,712,730,729,729,706,701,701,699,714,117,718,718,718,718,417,417,417,417,416,416,730,728,746,520,520,506,520,523,133,118,304,209,209,209,210,170,166,166,166,202,165,165
4384-3073-0-RVRE,169,85,85,85,85,85,85,85,95,85,85,85,85,85,85,85,85,85,85,85,85,83,85,85,85,85,42,64,42,42,42,42,42,42,42,42,42,41,41,41,42,42,40,68,68,68,42,42,42,42,42,42,42,42,42,42,39,42,42,42,41,42,42,29,46,62,42,39,42,42,42,42,42,42,42,46,27,40,39,39,39,840,842,842,840,840,839,839,836,836,836,840,848,845,837,714,714,714,712,712,712,712,714,714,657,712,712,714,714,712,714,713,712,712,708,703,703,701,704,119,720,720,720,720,421,421,421,421,420,420,732,730,748,522,522,508,522,525,135,114,293,213,213,213,214,170,170,170,170,206,169,169
5348-3091-0-RVRE,167,83,83,83,83,83,83,83,93,83,83,83,83,83,83,83,83,83,83,83,83,81,83,83,83,83,42,64,42,42,42,42,42,42,42,42,42,41,41,41,42,42,40,68,68,68,42,42,42,42,42,42,42,42,42,42,39,42,42,42,41,42,42,29,46,62,42,39,42,42,42,42,42,42,42,46,27,40,39,39,39,840,842,842,840,840,839,839,836,836,836,840,845,845,837,714,714,714,712,712,712,712,714,714,657,712,712,714,714,712,714,713,712,712,708,703,703,701,704,119,720,720,720,720,419,419,419,419,418,418,732,730,748,522,522,508,522,525,135,112,291,211,211,211,212,168,168,168,168,204,167,167
9019-3156-0-RVRE,327,241,241,241,241,241,241,241,251,241,241,241,241,251,241,241,241,241,241,241,241,262,241,241,241,241,37,78,37,37,52,52,37,37,37,37,37,51,51,51,39,39,56,63,63,63,37,37,52,52,37,37,37,42,52,37,184,37,37,37,55,37,52,39,41,72,52,184,37,52,37,37,37,37,37,41,38,36,65,65,65,858,837,837,858,858,857,857,854,854,854,858,837,837,1028,857,872,872,889,874,874,874,857,857,800,889,889,857,857,874,857,875,874,874,866,861,846,844,859,262,731,731,731,731,415,415,415,415,414,414,728,890,744,680,680,666,680,683,131,263,464,369,369,369,370,330,326,326,326,362,325,325
1676-4031-0-GVRE,589,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,501,503,503,503,503,39,274,39,42,39,39,39,39,39,39,39,39,39,39,41,41,39,65,65,65,43,40,40,40,40,39,39,39,39,42,190,39,39,39,40,46,39,237,39,59,39,237,42,39,42,42,42,42,44,39,244,42,37,37,37,712,714,714,712,712,711,711,715,715,715,712,714,714,857,2117,2105,2108,2105,2109,2107,2108,2107,2107,2050,2100,2100,2102,2102,2100,2102,2100,2100,2100,2078,1729,1729,1660,1342,454,616,616,616,616,547,547,547,547,548,547,616,800,640,615,615,820,615,616,34,561,713,631,631,631,632,584,584,584,584,629,589,589
2386-6013-0-R1VRE,604,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,516,518,518,518,518,39,274,39,39,54,54,39,39,39,39,39,54,54,54,41,41,39,65,65,65,40,40,55,55,40,39,39,44,54,39,187,39,39,39,37,43,54,252,39,74,54,237,39,54,39,39,39,39,41,39,259,39,52,52,52,712,714,714,712,712,711,711,712,712,712,712,714,714,872,2105,2122,2121,2119,2104,2102,2103,2102,2102,2045,2114,2114,2098,2098,2096,2098,2097,2096,2096,2092,1743,1728,1656,1340,455,631,631,631,631,547,547,547,547,548,547,616,815,640,630,630,835,630,631,31,558,728,646,646,646,647,599,599,599,599,644,604,604
3994-6029-0-GVRE,604,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,516,518,518,518,518,39,274,39,39,54,54,39,39,39,39,39,54,54,54,41,41,39,65,65,65,40,40,55,55,40,39,39,44,54,39,187,39,39,39,37,43,54,252,39,75,54,237,39,54,39,39,39,39,41,39,259,39,52,52,52,712,714,714,712,712,711,711,712,712,712,712,714,714,872,2108,2121,2138,2121,2107,2105,2106,2105,2105,2048,2116,2116,2100,2100,2098,2100,2098,2098,2098,2094,1745,1730,1658,1340,455,631,631,631,631,547,547,547,547,548,547,616,815,640,630,630,835,630,631,31,558,728,646,646,646,647,599,599,599,599,644,604,604
4593-3077-0-RVRE,602,516,516,516,516,516,516,516,516,516,516,516,516,522,516,516,516,516,516,516,516,533,516,516,516,516,37,291,37,37,52,52,37,37,37,37,37,52,52,52,39,39,56,63,63,63,38,38,53,53,38,37,37,42,52,37,185,37,37,37,54,41,52,250,37,72,52,235,37,52,37,37,37,37,39,37,257,37,65,65,65,729,712,712,729,729,728,728,729,729,729,729,712,712,889,2105,2119,2121,2149,2125,2122,2123,2103,2103,2046,2133,2133,2098,2098,2115,2098,2116,2115,2115,2092,1743,1728,1656,1350,453,629,629,629,629,545,545,545,545,546,545,614,813,638,628,628,833,628,629,29,560,741,644,644,644,645,601,597,597,597,642,602,602
7583-5041-0-HVRE,588,502,502,502,502,502,502,502,502,502,502,502,502,508,502,502,502,502,502,502,502,519,502,502,502,502,38,292,38,41,38,38,38,38,38,38,38,38,38,38,40,40,57,64,64,64,42,39,39,39,39,38,38,38,38,41,189,38,38,38,58,45,38,236,38,58,38,236,41,38,41,41,41,41,43,38,243,41,51,51,51,729,712,712,729,729,728,728,732,732,732,729,712,712,874,2109,2104,2107,2125,2137,2125,2126,2106,2106,2049,2118,2118,2101,2101,2119,2101,2118,2118,2118,2077,1728,1728,1659,1353,454,614,615,614,614,545,545,545,545,546,545,614,798,638,613,613,818,613,614,32,563,727,630,630,630,631,587,583,583,583,628,588,588
621-2007-14-RVRE,589,502,502,502,502,502,502,502,501,502,502,502,502,508,502,502,502,502,502,502,502,519,502,503,502,502,37,291,37,41,37,37,38,38,37,37,38,37,37,37,39,39,56,63,63,63,41,38,38,38,38,37,37,37,37,40,188,37,37,38,57,44,37,235,37,57,37,235,40,37,40,40,40,40,42,38,242,40,51,51,51,729,712,712,729,729,728,728,732,733,732,729,712,712,874,2107,2102,2105,2122,2125,2128,2125,2105,2105,2049,2117,2117,2101,2101,2118,2101,2118,2118,2118,2077,1728,1728,1659,1353,453,615,615,615,615,546,546,546,546,547,546,615,799,638,614,614,820,614,615,33,562,726,630,630,630,630,588,584,584,584,629,589,589
5284-6044-0-RVRE,587,501,501,501,501,501,501,501,501,501,501,501,501,507,501,501,501,501,501,501,501,518,501,501,501,501,37,291,37,40,37,37,37,37,37,37,37,37,37,37,39,39,56,63,63,63,41,38,38,38,38,37,37,37,37,40,188,37,37,37,57,44,37,235,37,57,37,235,40,37,40,40,40,40,42,37,242,40,50,50,50,729,712,712,729,729,728,728,732,732,732,729,712,712,874,2108,2103,2106,2123,2126,2125,2131,2106,2106,2049,2118,2118,2101,2101,2118,2101,2118,2118,2118,2077,1728,1728,1659,1353,453,614,614,614,614,545,545,545,545,546,545,614,798,638,613,613,818,613,614,32,563,726,629,629,629,630,586,582,582,582,627,587,587
483-2008-0-RVRE,589,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,501,503,503,503,503,39,274,39,42,39,39,39,39,39,39,39,39,39,39,41,41,39,65,65,65,43,40,40,40,40,39,39,39,39,42,190,39,39,39,40,46,39,237,39,59,39,237,42,39,42,42,42,42,44,39,244,42,37,37,37,712,714,714,712,712,711,711,715,715,715,712,714,714,857,2107,2102,2105,2103,2106,2105,2106,2112,2111,2054,2101,2101,2103,2103,2101,2103,2101,2101,2101,2079,1730,1730,1661,1343,457,616,616,616,616,547,547,547,547,548,547,616,800,640,615,615,820,615,616,34,561,713,631,631,631,632,584,584,584,584,629,589,589
5533-3092-0-HVRE,589,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,501,503,503,503,503,39,274,39,42,39,39,39,39,39,39,39,39,39,39,41,41,39,65,65,65,43,40,40,40,40,39,39,39,39,42,190,39,39,39,40,46,39,237,39,59,39,237,42,39,42,42,42,42,44,39,244,42,37,37,37,712,714,714,712,712,711,711,715,715,715,712,714,714,857,2107,2102,2105,2103,2106,2105,2106,2111,2118,2057,2101,2101,2103,2103,2101,2103,2101,2101,2101,2079,1730,1730,1661,1343,459,616,616,616,616,547,547,547,547,548,547,616,800,640,615,615,820,615,616,34,561,713,631,631,631,632,584,584,584,584,629,589,589
8303-3140-0-H1VRE,688,505,505,505,505,505,505,505,507,505,505,507,505,505,505,505,505,505,505,505,505,503,505,506,505,505,57,292,57,61,57,57,58,58,57,57,57,57,57,57,59,61,57,163,163,163,61,58,58,58,58,57,57,57,59,60,208,57,57,58,58,64,57,255,59,77,57,255,60,57,60,60,60,60,62,58,262,60,56,56,56,655,657,657,655,655,654,654,658,659,658,655,657,657,800,2050,2045,2048,2046,2049,2049,2049,2054,2057,2164,2044,2044,2046,2046,2044,2046,2044,2044,2044,2022,1673,1675,1604,1286,477,560,560,560,560,532,532,532,532,533,533,560,744,583,593,593,798,593,594,53,611,697,615,615,615,616,683,683,683,683,728,688,688
5214-4087-0-HVRE,602,516,516,516,516,516,516,516,516,516,516,516,516,522,516,516,516,516,516,516,516,533,516,516,516,516,37,291,37,37,52,52,37,37,37,37,37,52,52,52,39,39,56,63,63,63,38,38,53,53,38,37,37,42,52,37,185,37,37,37,54,41,52,250,37,72,52,235,37,52,37,37,37,37,39,37,257,37,65,65,65,729,712,712,729,729,728,728,729,729,729,729,712,712,889,2100,2114,2116,2133,2118,2117,2118,2101,2101,2044,2141,2140,2098,2098,2115,2098,2115,2115,2115,2092,1743,1728,1656,1350,452,629,629,629,629,545,545,545,545,546,545,614,813,638,628,628,833,628,629,29,560,741,644,644,644,645,601,597,597,597,642,602,602
5924-3095-14-RVRE,602,516,516,516,516,516,516,516,516,516,516,516,516,522,516,516,516,516,516,516,516,533,516,516,516,516,37,291,37,37,52,52,37,37,37,37,37,52,52,52,39,39,56,63,63,63,38,38,53,53,38,37,37,42,52,37,185,37,37,37,54,41,52,250,37,72,52,235,37,52,37,37,37,37,39,37,257,37,65,65,65,729,712,712,729,729,728,728,729,729,729,729,712,712,889,2100,2114,2116,2133,2118,2117,2118,2101,2101,2044,2140,2145,2098,2098,2115,2098,2115,2115,2115,2092,1743,1728,1656,1350,452,629,629,629,629,545,545,545,545,546,545,614,813,638,628,628,833,628,629,29,560,741,644,644,644,645,601,597,597,597,642,602,602
4280-2041-14-HVRE,589,503,503,503,503,503,503,503,503,504,503,503,503,503,503,503,503,503,503,503,503,501,503,503,503,503,39,274,39,42,39,39,39,39,39,39,39,39,39,39,41,41,39,65,65,65,43,40,40,40,40,39,39,39,39,42,190,39,39,39,41,46,39,237,39,59,39,237,42,39,42,42,42,42,45,39,244,42,37,37,37,712,714,714,712,712,711,711,715,715,715,712,714,714,857,2102,2098,2100,2098,2101,2101,2101,2103,2103,2046,2098,2098,2115,2103,2102,2104,2102,2102,2102,2079,1730,1730,1661,1343,452,616,616,616,616,547,547,547,547,548,547,616,800,640,615,615,820,615,616,34,560,713,631,631,631,632,585,584,584,584,629,589,589
615-3018-0-HVRE,589,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,501,503,503,503,503,39,274,39,42,39,39,39,39,39,39,39,39,39,39,41,41,39,65,65,65,43,40,40,40,40,39,39,39,39,42,190,39,39,39,40,46,39,237,39,59,39,237,42,39,42,42,42,42,44,39,244,42,37,37,37,712,714,714,712,712,711,711,715,715,715,712,714,714,857,2102,2098,2100,2098,2101,2101,2101,2103,2103,2046,2098,2098,2103,2106,2101,2103,2101,2101,2101,2079,1730,1730,1661,1343,452,616,616,616,616,547,547,547,547,548,547,616,800,640,615,615,820,615,616,34,560,713,631,631,631,632,584,584,584,584,629,589,589
3233-1045-60-H1VRE,588,502,502,502,502,502,502,502,502,502,502,502,502,508,502,502,502,502,502,502,502,519,502,502,502,502,38,292,38,41,38,38,38,38,38,38,38,38,38,38,40,40,57,64,64,64,42,39,39,39,39,38,38,38,38,41,189,38,38,38,58,45,38,236,38,58,38,236,41,38,41,41,41,41,43,38,243,41,51,51,51,729,712,712,729,729,728,728,732,732,732,729,712,712,874,2100,2096,2098,2115,2119,2118,2118,2101,2101,2044,2115,2115,2102,2101,2124,2104,2121,2121,2121,2077,1728,1728,1659,1353,451,614,615,614,614,545,545,545,545,546,545,614,798,638,613,613,818,613,614,32,562,727,630,630,630,631,587,583,583,583,628,588,588
905-4021-0-RVRE,589,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,501,503,503,503,503,39,274,39,42,39,39,39,39,39,39,39,39,39,39,41,41,39,65,65,65,43,40,40,40,40,39,39,39,39,42,190,39,39,39,40,46,39,237,39,59,39,237,42,39,42,42,42,42,44,39,244,42,37,37,37,712,714,714,712,712,711,711,715,715,715,712,714,714,857,2102,2098,2100,2098,2101,2101,2101,2103,2103,2046,2098,2098,2104,2103,2104,2112,2104,2104,2104,2079,1730,1730,1661,1343,452,616,616,616,616,547,547,547,547,548,547,616,800,640,615,615,820,615,616,34,560,713,631,631,631,632,584,584,584,584,629,589,589
5006-5030-0-RVRE,588,502,502,502,502,502,502,502,502,502,502,502,502,508,502,502,502,502,502,502,502,519,502,502,502,502,37,291,37,40,37,37,37,37,37,37,37,37,37,37,39,39,56,63,63,63,41,38,38,38,38,37,37,37,37,40,188,37,37,37,57,44,37,235,37,57,37,235,40,37,40,40,40,40,42,37,242,40,51,51,51,730,713,713,730,730,729,729,733,733,733,730,713,713,875,2100,2097,2098,2116,2118,2118,2118,2101,2101,2044,2115,2115,2102,2101,2121,2104,2135,2123,2123,2077,1728,1728,1659,1353,450,614,614,614,614,546,546,546,546,547,546,614,798,638,613,613,818,613,615,32,562,727,630,630,630,631,587,583,583,583,628,588,588
5925-3097-0-HVRE,589,503,503,503,503,503,503,503,503,503,503,503,503,509,503,503,503,503,503,503,503,520,503,503,503,503,37,291,37,40,37,37,37,37,37,37,37,37,37,37,39,39,56,63,63,63,41,38,38,38,38,39,37,37,37,40,188,37,37,37,57,44,37,235,37,57,37,235,40,37,40,40,40,40,42,37,242,40,50,50,50,729,712,712,729,729,728,728,732,732,732,729,712,712,874,2100,2096,2098,2115,2118,2118,2118,2101,2101,2044,2115,2115,2102,2101,2121,2104,2123,2138,2131,2077,1728,1728,1659,1353,450,616,614,614,616,545,545,545,545,546,545,614,798,640,615,615,820,615,616,32,564,728,631,631,631,632,588,584,584,584,629,589,589
6648-4103-0-HVRE,587,501,501,501,501,501,501,501,501,501,501,501,501,507,501,501,501,501,501,501,501,518,501,501,501,501,37,291,37,40,37,37,37,37,37,37,37,37,37,37,39,39,56,63,63,63,41,38,38,38,38,37,37,37,37,40,188,37,37,37,57,44,37,235,37,57,37,235,40,37,40,40,40,40,42,37,242,40,50,50,50,729,712,712,729,729,728,728,732,732,732,729,712,712,874,2100,2096,2098,2115,2118,2118,2118,2101,2101,2044,2115,2115,2102,2101,2121,2104,2123,2131,2135,2077,1728,1728,1659,1353,450,614,614,614,614,545,545,545,545,546,545,614,798,638,613,613,818,613,614,32,562,726,629,629,629,630,586,582,582,582,627,587,587
4703-4078-0-R1VRE,604,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,516,518,518,518,518,39,272,39,39,54,54,39,39,39,39,39,54,54,54,41,41,39,65,65,65,40,40,55,55,40,39,39,44,54,39,187,39,39,39,37,43,54,252,39,74,54,237,39,54,39,39,39,39,41,39,259,39,52,52,52,706,708,708,706,706,705,705,706,706,706,706,708,708,866,2078,2092,2094,2092,2077,2077,2077,2079,2079,2022,2092,2092,2079,2079,2077,2079,2077,2077,2077,2126,1745,1730,1658,1340,445,631,631,631,631,547,547,547,547,548,547,616,815,640,630,630,835,630,631,31,557,728,646,646,646,647,599,599,599,599,644,604,604
4902-4076-14-RVRE,596,508,508,508,508,508,508,508,508,508,509,509,508,508,508,508,508,508,508,508,508,506,508,508,508,508,40,274,40,40,55,55,40,40,40,40,40,55,55,55,42,42,40,66,66,66,41,41,56,56,41,40,40,45,55,40,188,40,40,40,38,45,55,255,40,88,55,238,40,55,40,40,40,40,42,40,261,40,53,53,53,701,703,703,701,701,700,700,701,701,701,701,703,703,861,1729,1743,1745,1743,1728,1728,1728,1730,1730,1673,1743,1743,1730,1730,1728,1730,1728,1728,1728,1745,1857,1822,1706,1331,443,631,631,631,631,549,549,549,550,550,550,616,815,650,630,630,836,630,631,32,517,727,636,636,636,637,591,591,591,591,636,596,596
729-4016-0-HVRE,582,492,492,492,492,492,492,492,494,492,493,495,492,492,492,492,492,492,492,492,492,490,492,492,492,492,40,274,40,40,40,40,40,40,40,40,40,40,40,40,42,44,40,68,68,68,41,41,41,41,41,40,40,40,42,40,188,40,40,40,38,44,40,240,42,72,40,238,40,40,40,40,40,40,42,40,246,40,38,38,38,701,703,703,701,701,700,700,701,701,701,701,703,703,846,1729,1728,1730,1728,1728,1728,1728,1730,1730,1675,1728,1728,1730,1730,1728,1730,1728,1728,1728,1730,1822,1839,1706,1331,443,616,616,616,616,550,550,550,550,551,550,616,800,650,615,615,821,615,616,32,517,713,622,622,622,623,577,577,577,577,622,582,582
6129-1092-0-HVRE,581,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,490,492,492,492,492,511,745,511,514,511,511,511,511,511,511,511,511,511,511,513,513,511,537,537,537,515,512,512,512,512,511,511,511,511,514,662,511,511,511,512,518,511,709,511,531,511,709,514,511,514,514,514,514,516,511,717,514,508,508,508,699,701,701,699,699,698,698,702,702,702,699,701,701,844,1660,1656,1658,1656,1659,1659,1659,1661,1661,1604,1656,1656,1661,1661,1659,1661,1659,1659,1659,1658,1706,1706,2335,1306,909,616,616,616,616,547,547,547,547,548,547,616,800,640,617,617,822,616,616,506,512,701,620,620,620,621,575,575,575,575,621,582,581
8052-3132-0-HVRE,587,510,510,510,510,510,511,511,511,511,511,511,511,513,511,511,512,511,511,511,511,521,511,510,510,510,34,280,34,37,34,34,34,34,34,34,34,34,34,34,36,36,46,60,60,60,38,35,35,35,35,34,34,34,34,37,185,34,34,34,47,41,34,233,34,54,34,232,37,34,37,37,37,37,39,34,240,37,44,44,44,714,704,704,714,714,713,713,717,717,717,714,704,704,859,1342,1340,1340,1350,1353,1353,1353,1343,1343,1286,1350,1350,1343,1343,1353,1343,1353,1353,1353,1340,1331,1331,1306,1408,437,614,614,614,614,547,547,547,547,547,547,614,799,638,613,613,819,613,614,32,511,728,642,642,642,641,592,588,588,588,627,587,587
4784-3082-0-RVRE,274,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,279,281,282,281,280,1440,1467,1441,1442,1441,1441,1446,1446,1445,1445,1445,1443,1441,1443,1443,1443,1441,1402,1402,1402,1441,1441,1440,1441,1441,1441,1441,1441,1440,1441,1589,1441,1441,1442,1439,1441,1441,1427,1440,1461,1441,1637,1441,1441,1441,1441,1441,1441,1441,1441,1425,1438,1436,1437,1437,117,119,119,117,117,117,117,117,118,117,117,119,119,262,454,455,455,453,454,453,453,457,459,477,452,452,452,452,451,452,450,450,450,445,443,443,909,437,1867,46,47,46,46,56,56,55,56,56,56,46,230,69,528,528,513,527,528,1427,383,229,288,288,288,289,274,274,274,274,314,274,274
1334-2020-0-R1VRE,209,69,69,69,69,69,69,69,74,69,69,69,69,69,69,69,69,69,69,69,69,67,69,70,69,68,57,49,57,58,72,72,58,58,57,57,57,72,72,72,57,57,55,83,83,83,57,57,72,72,57,59,57,62,72,57,55,57,57,58,55,57,72,59,57,80,72,55,57,72,57,57,57,57,57,58,58,57,70,70,70,718,720,720,718,718,717,723,718,719,718,718,720,720,731,616,631,631,629,614,615,614,616,616,560,629,629,616,616,614,616,614,616,614,631,631,616,616,614,46,1222,1211,1206,1208,483,483,476,483,482,482,1171,1183,1167,947,945,931,946,734,571,87,295,249,249,249,250,210,210,210,210,216,209,209
2886-5012-0-RVRE,208,68,68,68,68,68,68,68,73,68,68,68,68,68,68,68,68,68,68,68,68,66,68,69,68,67,58,50,58,59,73,73,59,59,58,58,58,73,73,73,58,58,56,84,84,84,58,58,73,73,58,58,58,63,73,58,56,58,58,59,56,58,73,60,58,81,73,56,58,73,58,58,58,58,58,59,59,58,71,71,71,718,720,720,718,718,717,723,718,719,718,718,720,720,731,616,631,631,629,615,615,614,616,616,560,629,629,616,616,615,616,614,614,614,631,631,616,616,614,47,1211,1218,1204,1204,483,483,476,483,482,482,1171,1181,1163,943,941,927,942,732,569,85,294,248,248,248,249,209,209,209,209,215,208,208
6748-6057-0-HVRE,207,67,67,67,67,67,67,67,72,67,67,67,67,67,67,67,67,67,67,67,67,65,67,68,67,66,57,49,57,58,72,72,58,58,57,57,57,72,72,72,57,57,55,83,83,83,57,57,72,72,57,57,57,62,72,57,55,57,57,58,55,57,72,59,57,80,72,55,57,72,57,57,57,57,57,58,58,57,70,70,70,718,720,720,718,718,717,723,718,719,718,718,720,720,731,616,631,631,629,614,615,614,616,616,560,629,629,616,616,614,616,614,614,614,631,631,616,616,614,46,1206,1204,1215,1206,483,483,476,483,482,482,1171,1183,1165,945,943,929,944,732,571,85,293,247,247,247,248,208,208,208,208,214,207,207
2243-3041-14-RVRE,209,69,69,69,69,69,69,69,74,69,69,69,69,69,69,69,69,69,69,69,69,67,69,70,69,68,57,49,57,58,72,72,58,58,57,57,57,72,72,72,57,57,55,83,83,83,57,57,72,72,57,59,57,62,72,57,55,57,57,58,55,57,72,59,57,80,72,55,57,72,57,57,57,57,57,58,58,57,70,70,70,718,720,720,718,718,717,723,718,719,718,718,720,720,731,616,631,631,629,614,615,614,616,616,560,629,629,616,616,614,616,614,616,614,631,631,616,616,614,46,1208,1204,1206,1216,483,483,476,483,482,482,1171,1183,1167,947,945,931,946,734,571,87,295,249,249,249,250,210,210,210,210,216,209,209
1889-3036-0-OVRE,1240,1126,1125,1125,1125,1125,1125,1125,1137,1125,1125,1127,1125,1125,1125,1125,1125,1125,1125,1125,1125,1123,1125,1126,1125,1124,34,235,34,35,34,34,35,35,34,34,34,34,34,34,34,36,32,40,40,40,35,35,35,35,35,34,34,34,36,34,32,34,34,35,32,38,34,233,40,42,34,64,34,34,34,34,34,34,36,39,240,34,35,35,35,417,419,419,417,417,417,423,413,414,413,417,421,419,415,547,547,547,545,545,546,545,547,547,532,545,545,547,547,545,547,546,545,545,547,549,550,547,547,56,483,483,483,483,1718,1718,1698,1706,1705,1704,512,520,481,422,422,628,422,425,179,1075,1469,1423,1423,1423,1422,1241,1241,1241,1241,1247,1240,1240
4145-6030-14-RVRE,1240,1126,1125,1125,1125,1125,1125,1125,1137,1125,1125,1127,1125,1125,1125,1125,1125,1125,1125,1125,1125,1123,1125,1126,1125,1124,34,235,34,35,34,34,35,35,34,34,34,34,34,34,34,36,32,40,40,40,35,35,35,35,35,34,34,34,36,34,32,34,34,35,32,38,34,233,40,42,34,64,34,34,34,34,34,34,36,39,240,34,35,35,35,417,419,419,417,417,417,423,413,414,413,417,421,419,415,547,547,547,545,545,546,545,547,547,532,545,545,547,547,545,547,546,545,545,547,549,550,547,547,56,483,483,483,483,1718,1721,1698,1706,1705,1704,512,520,481,422,422,628,422,425,179,1075,1469,1423,1423,1423,1422,1241,1241,1241,1241,1247,1240,1240
