,3399-4058-0-RVRE,1016-2017-0-RVRE,5948-6048-14-RVRE,793-A001-120-G-TIPmvre,1090-E022-60-R-TIPmvre,738-E023-1-R-TIPmvre,1047-4017-14-GVRE,1896-4034-0-HVRE,5855-2060-0-RVRE,635-C003-1-G-TIPmvre,1352-E036-1-G-TIPmvre,3362-E077-30-R-TIPmvre,546-I005-14-R-TIPmvre,5902-1089-0-RVRE,3363-A015-14-R-TIPmvre,7151-3115-0-RVRE,6430-1097-0-RVRE,1537-1034-0-RVRE,824-4018-0-RVRE,1341-E033-1-R-TIPmvre,4133-3066-0-RVRE,5489-2056-0-HVRE,7258-3113-14-RVRE,629-2013-0-RVRE,4030-H021-30-R-TIPmvre,539-1018-0-RVRE,1028-E026-1-R-TIPmvre,4794-5029-0-RVRE,7413-3121-0-RVRE,1053-6004-0-R1VRE,6242-5037-0-RVRE,949-3025-0-RVRE,1096-1026-0-RVRE,1278-1019-30-RVRE,1644-3031-14-RVRE,702-3020-0-RVRE,5080-2051-0-HVRE,1543-4028-0-GVRE,1638-6008-0-RVRE,236-4004-0-RVRE,1137-4020-14-RVRE,219-2005-0-RVRE,711-4015-0-RVRE,4313-6035-0-GVRE,4462-6037-0-RVRE,6077-4098-0-GVRE,1455-4025-0-RVRE,2963-2031-14-RVRE,4922-2049-0-RVRE,5363-2050-14-RVRE,80-2003-0-RVRE,1463-1033-0-HVRE,2471-4044-0-GVRE,2492-6012-14-GVRE,8512-3145-0-RVRE,8088-3137-0-RVRE,8513-3147-0-RVRE,898-4011-30-GVRE,609-6002-30-RVRE,4362-6036-0-RVRE,4693-4077-0-HVRE,4007-5020-0-RVRE,4031-J032-1-G-TIPmvre,2026-4040-0-RVRE,3744-F061-90-G-TIPmvre,7600-3125-0-GVRE,7891-2076-0-OVRE,5232-4088-0-RVRE,217-2001-30-HVRE,5856-4095-0-GVRE,851-5002-0-RVRE,409-1015-0-RVRE,3884-J030-1-G-TIPmvre,3070-L011-1-G-TIPmvre,3686-C018-1-R-TIPmvre,6697-4104-0-GVRE,697-3019-0-RVRE,5827-6047-14-RVRE,4639-1079-0-RVRE,4832-1081-0-GVRE,5541-1082-30-RVRE,1420-2021-0-RVRE,6304-2065-0-RVRE,6651-2067-0-RVRE,1488-4026-0-HVRE,1929-4036-0-GVRE,6950-4109-0-RVRE,2308-2029-0-RVRE,4948-4081-0-RVRE,5954-3098-0-R1VRE,6435-4099-14-GVRE,7053-4107-14-RVRE,4384-3073-0-RVRE,5348-3091-0-RVRE,9019-3156-0-RVRE,1676-4031-0-GVRE,2386-6013-0-R1VRE,3994-6029-0-GVRE,4593-3077-0-RVRE,7583-5041-0-HVRE,621-2007-14-RVRE,5284-6044-0-RVRE,483-2008-0-RVRE,5533-3092-0-HVRE,8303-3140-0-H1VRE,5214-4087-0-HVRE,5924-3095-14-RVRE,4280-2041-14-HVRE,615-3018-0-HVRE,3233-1045-60-H1VRE,905-4021-0-RVRE,5006-5030-0-RVRE,5925-3097-0-HVRE,6648-4103-0-HVRE,4703-4078-0-R1VRE,4902-4076-14-RVRE,729-4016-0-HVRE,6129-1092-0-HVRE,8052-3132-0-HVRE,4784-3082-0-RVRE,1334-2020-0-R1VRE,2886-5012-0-RVRE,6748-6057-0-HVRE,2243-3041-14-RVRE,1889-3036-0-OVRE,4145-6030-14-RVRE,3320-D044-1-R-TIPmvre,4009-E118-14-R-TIPmvre,5261-4089-0-RVRE,5285-6045-0-RVRE,3226-4049-14-RVRE,344-1009-0-HVRE,899-D004-14-G-TIPmvre,3082-3051-0-RVRE,5088-6043-0-HVRE,6988-1099-0-RVRE,3717-G013-14-O-TIPmvre,4143-2042-0-RVRE,3673-4064-0-HVRE,4999-3085-0-HVRE,3743-D050-1-G-TIPmvre,1781-3033-30-RVRE,3890-6028-0-RVRE,3667-E109-14-R-TIPmvre,3672-K017-1-G-TIPmvre,442-1011-14-RVRE,4544-5027-0-RVRE,4786-5025-14-HVRE,8232-2079-0-HVRE,1321-3028-0-RVRE,6429-1096-0-RVRE,6652-3103-14-RVRE
6435-4099-14-GVRE,176,85,85,85,85,85,85,85,91,85,85,85,85,94,85,85,85,85,85,85,85,107,85,85,85,85,33,494,33,36,33,33,33,33,33,33,33,32,32,32,33,33,51,69,69,69,35,32,32,32,32,33,33,33,33,36,34,33,33,33,55,36,33,24,33,468,33,25,36,33,36,36,36,36,36,33,22,34,47,47,47,1396,1374,1374,1396,1396,1395,1395,1404,1406,1409,1396,1374,1374,1394,1236,1233,1233,1251,1253,1254,1254,1236,1236,1178,1251,1251,1236,1236,1253,1236,1255,1254,1254,1227,1222,1222,1223,1243,642,1240,1239,1240,1240,949,949,949,949,947,947,1248,1241,1264,1057,1057,1047,1057,1059,666,620,366,219,219,219,220,180,176,176,176,628,176,176
7053-4107-14-RVRE,176,85,85,85,85,85,85,85,95,85,85,85,85,94,85,85,85,85,85,85,85,107,85,85,85,85,34,494,33,33,33,33,33,33,33,33,33,32,32,32,33,33,51,69,69,69,32,32,32,32,32,33,33,33,33,33,31,33,33,33,52,33,33,24,37,468,33,25,33,33,33,33,33,33,33,37,22,31,47,47,47,1400,1378,1378,1400,1400,1399,1399,1396,1396,1396,1412,1378,1378,1398,1233,1233,1233,1251,1250,1251,1251,1233,1233,1175,1251,1251,1233,1233,1250,1233,1252,1251,1251,1227,1222,1222,1220,1240,642,1240,1239,1240,1240,953,953,953,953,951,951,1252,1245,1268,1061,1061,1051,1061,1063,663,617,366,219,219,219,220,180,176,176,176,628,176,176
4384-3073-0-RVRE,178,87,87,87,87,87,87,87,97,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,33,476,33,33,33,33,33,33,33,33,33,32,32,32,33,33,33,69,69,69,32,32,32,32,32,33,33,33,33,33,31,33,33,33,34,33,33,24,37,468,33,25,33,33,33,33,33,33,33,37,22,31,32,32,32,1378,1378,1378,1378,1378,1377,1377,1374,1374,1374,1378,1384,1381,1376,1233,1233,1233,1233,1232,1233,1233,1233,1233,1175,1233,1233,1233,1233,1232,1233,1234,1233,1233,1227,1222,1222,1220,1228,642,1240,1239,1240,1240,955,955,955,955,953,953,1252,1245,1268,1061,1061,1051,1061,1063,663,611,353,221,221,221,222,178,178,178,178,630,178,178
5348-3091-0-RVRE,176,85,85,85,85,85,85,85,95,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,33,476,33,33,33,33,33,33,33,33,33,32,32,32,33,33,33,69,69,69,32,32,32,32,32,33,33,33,33,33,31,33,33,33,34,33,33,24,37,468,33,25,33,33,33,33,33,33,33,37,22,31,32,32,32,1378,1378,1378,1378,1378,1377,1377,1374,1374,1374,1378,1381,1381,1376,1233,1233,1233,1233,1232,1233,1233,1233,1233,1175,1233,1233,1233,1233,1232,1233,1234,1233,1233,1227,1222,1222,1220,1228,642,1240,1239,1240,1240,953,953,953,953,951,951,1252,1245,1268,1061,1061,1051,1061,1063,663,609,351,219,219,219,220,176,176,176,176,628,176,176
9019-3156-0-RVRE,338,245,245,245,245,245,245,245,255,245,245,245,245,254,245,245,245,245,245,245,245,267,245,245,245,245,31,492,31,31,46,46,31,31,31,31,31,45,45,45,33,33,51,67,67,67,30,30,45,45,30,31,31,36,46,31,178,31,31,31,50,31,46,37,35,481,46,172,31,46,31,31,31,31,31,35,36,30,61,61,61,1398,1376,1376,1398,1398,1397,1397,1394,1394,1394,1398,1376,1376,1568,1378,1393,1393,1411,1395,1396,1396,1378,1378,1320,1411,1411,1378,1378,1395,1378,1397,1396,1396,1387,1382,1367,1365,1385,787,1254,1253,1254,1254,952,952,952,952,950,950,1251,1407,1267,1221,1221,1211,1221,1223,662,762,526,379,379,379,380,340,336,336,336,788,336,336
1676-4031-0-GVRE,574,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,12,663,12,15,12,12,12,12,12,12,12,12,12,12,14,14,14,48,48,48,15,12,12,12,12,12,12,12,12,15,163,12,12,12,15,19,12,209,12,447,12,204,15,12,15,15,15,15,17,12,216,15,12,12,12,1233,1233,1233,1233,1233,1232,1232,1236,1236,1236,1233,1233,1233,1378,2610,2598,2601,2600,2603,2602,2603,2600,2600,2542,2595,2595,2595,2595,2594,2595,2595,2595,2595,2571,2223,2223,2155,1842,958,1119,1118,1119,1119,1059,1059,1059,1059,1059,1058,1119,1297,1143,1136,1136,1340,1136,1136,545,1035,749,615,615,615,616,568,568,568,568,1029,574,574
2386-6013-0-R1VRE,589,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,12,663,12,12,27,27,12,12,12,12,12,27,27,27,14,14,14,48,48,48,12,12,27,27,12,12,12,17,27,12,160,12,12,12,12,16,27,224,12,462,27,204,12,27,12,12,12,12,14,12,231,12,27,27,27,1233,1233,1233,1233,1233,1232,1232,1233,1233,1233,1233,1233,1233,1393,2598,2615,2614,2614,2598,2597,2598,2595,2595,2537,2609,2609,2591,2591,2590,2591,2592,2591,2591,2585,2237,2222,2151,1840,959,1134,1133,1134,1134,1059,1059,1059,1059,1059,1058,1119,1312,1143,1151,1151,1355,1151,1151,542,1032,764,630,630,630,631,583,583,583,583,1044,589,589
3994-6029-0-GVRE,589,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,12,663,12,12,27,27,12,12,12,12,12,27,27,27,14,14,14,48,48,48,12,12,27,27,12,12,12,17,27,12,160,12,12,12,12,16,27,224,12,463,27,204,12,27,12,12,12,12,14,12,231,12,27,27,27,1233,1233,1233,1233,1233,1232,1232,1233,1233,1233,1233,1233,1233,1393,2601,2614,2631,2616,2601,2600,2601,2598,2598,2540,2611,2611,2593,2593,2592,2593,2593,2593,2593,2587,2239,2224,2153,1840,959,1134,1133,1134,1134,1059,1059,1059,1059,1059,1058,1119,1312,1143,1151,1151,1355,1151,1151,542,1032,764,630,630,630,631,583,583,583,583,1044,589,589
4593-3077-0-RVRE,589,496,496,496,496,496,496,496,496,496,496,496,496,501,496,496,496,496,496,496,496,514,496,496,496,496,12,681,12,12,27,27,12,12,12,12,12,27,27,27,14,14,32,48,48,48,12,12,27,27,12,12,12,17,27,12,160,12,12,12,30,16,27,224,12,462,27,204,12,27,12,12,12,12,14,12,231,12,42,42,42,1251,1233,1233,1251,1251,1250,1250,1251,1251,1251,1251,1233,1233,1411,2600,2614,2616,2645,2620,2618,2619,2598,2598,2540,2629,2629,2593,2593,2610,2593,2612,2611,2611,2587,2239,2224,2153,1852,959,1134,1133,1134,1134,1059,1059,1059,1059,1059,1058,1119,1312,1143,1151,1151,1355,1151,1151,542,1036,779,630,630,630,631,587,583,583,583,1044,589,589
7583-5041-0-HVRE,574,481,481,481,481,481,481,481,481,481,481,481,481,486,481,481,481,481,481,481,481,499,481,481,481,481,12,681,12,15,12,12,12,12,12,12,12,12,12,12,14,14,32,48,48,48,15,12,12,12,12,12,12,12,12,15,163,12,12,12,33,19,12,209,12,447,12,204,15,12,15,15,15,15,17,12,216,15,27,27,27,1250,1232,1232,1250,1250,1249,1249,1253,1253,1253,1250,1232,1232,1395,2603,2598,2601,2620,2630,2620,2621,2600,2600,2542,2613,2613,2595,2595,2613,2595,2613,2613,2613,2571,2223,2223,2155,1854,959,1118,1118,1118,1118,1058,1058,1058,1058,1058,1057,1118,1296,1142,1135,1135,1339,1135,1135,544,1038,764,615,615,615,616,572,568,568,568,1029,574,574
621-2007-14-RVRE,576,482,482,482,482,482,482,482,481,482,482,482,482,487,482,482,482,482,482,482,482,500,482,483,482,482,12,681,12,16,12,12,13,13,12,12,13,12,12,12,14,14,32,48,48,48,15,12,12,12,12,12,12,12,12,15,163,12,12,13,33,19,12,209,12,447,12,204,15,12,15,15,15,15,17,13,216,15,28,28,28,1251,1233,1233,1251,1251,1250,1250,1254,1255,1254,1251,1233,1233,1396,2602,2597,2600,2618,2620,2624,2621,2600,2600,2543,2613,2613,2596,2596,2613,2596,2614,2614,2614,2572,2224,2224,2156,1855,959,1120,1119,1120,1120,1060,1060,1060,1060,1060,1059,1120,1298,1143,1137,1137,1342,1137,1137,546,1038,764,616,616,616,616,574,570,570,570,1031,576,576
5284-6044-0-RVRE,574,481,481,481,481,481,481,481,481,481,481,481,481,486,481,481,481,481,481,481,481,499,481,481,481,481,12,681,12,15,12,12,12,12,12,12,12,12,12,12,14,14,32,48,48,48,15,12,12,12,12,12,12,12,12,15,163,12,12,12,33,19,12,209,12,447,12,204,15,12,15,15,15,15,17,12,216,15,27,27,27,1251,1233,1233,1251,1251,1250,1250,1254,1254,1254,1251,1233,1233,1396,2603,2598,2601,2619,2621,2621,2627,2601,2601,2543,2614,2614,2596,2596,2613,2596,2614,2614,2614,2572,2224,2224,2156,1855,959,1119,1118,1119,1119,1059,1059,1059,1059,1059,1058,1119,1297,1143,1136,1136,1340,1136,1136,545,1039,764,615,615,615,616,572,568,568,568,1029,574,574
483-2008-0-RVRE,574,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,12,663,12,15,12,12,12,12,12,12,12,12,12,12,14,14,14,48,48,48,15,12,12,12,12,12,12,12,12,15,163,12,12,12,15,19,12,209,12,447,12,204,15,12,15,15,15,15,17,12,216,15,12,12,12,1233,1233,1233,1233,1233,1232,1232,1236,1236,1236,1233,1233,1233,1378,2600,2595,2598,2598,2600,2600,2601,2605,2604,2546,2596,2596,2596,2596,2595,2596,2596,2596,2596,2572,2224,2224,2156,1843,961,1119,1118,1119,1119,1059,1059,1059,1059,1059,1058,1119,1297,1143,1136,1136,1340,1136,1136,545,1035,749,615,615,615,616,568,568,568,568,1029,574,574
5533-3092-0-HVRE,574,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,12,663,12,15,12,12,12,12,12,12,12,12,12,12,14,14,14,48,48,48,15,12,12,12,12,12,12,12,12,15,163,12,12,12,15,19,12,209,12,447,12,204,15,12,15,15,15,15,17,12,216,15,12,12,12,1233,1233,1233,1233,1233,1232,1232,1236,1236,1236,1233,1233,1233,1378,2600,2595,2598,2598,2600,2600,2601,2604,2611,2549,2596,2596,2596,2596,2595,2596,2596,2596,2596,2572,2224,2224,2156,1843,963,1119,1118,1119,1119,1059,1059,1059,1059,1059,1058,1119,1297,1143,1136,1136,1340,1136,1136,545,1035,749,615,615,615,616,568,568,568,568,1029,574,574
8303-3140-0-H1VRE,669,482,482,482,482,482,482,482,484,482,482,484,482,482,482,482,482,482,482,482,482,482,482,483,482,482,29,680,29,33,29,29,30,30,29,29,29,29,29,29,31,33,31,142,142,142,32,29,29,29,29,29,29,29,31,32,180,29,29,30,32,36,29,226,31,464,29,221,32,29,32,32,32,32,34,30,233,32,30,30,30,1175,1175,1175,1175,1175,1174,1174,1178,1179,1178,1175,1175,1175,1320,2542,2537,2540,2540,2542,2543,2543,2546,2549,2652,2538,2538,2538,2538,2537,2538,2538,2538,2538,2514,2166,2168,2098,1785,980,1062,1061,1062,1062,1043,1043,1043,1043,1043,1043,1062,1240,1085,1111,1111,1315,1111,1111,563,1082,732,598,598,598,599,663,663,663,663,1124,669,669
5214-4087-0-HVRE,589,496,496,496,496,496,496,496,496,496,496,496,496,501,496,496,496,496,496,496,496,514,496,496,496,496,12,681,12,12,27,27,12,12,12,12,12,27,27,27,14,14,32,48,48,48,12,12,27,27,12,12,12,17,27,12,160,12,12,12,30,16,27,224,12,462,27,204,12,27,12,12,12,12,14,12,231,12,42,42,42,1251,1233,1233,1251,1251,1250,1250,1251,1251,1251,1251,1233,1233,1411,2595,2609,2611,2629,2613,2613,2614,2596,2596,2538,2637,2636,2593,2593,2610,2593,2611,2611,2611,2587,2239,2224,2153,1852,958,1134,1133,1134,1134,1059,1059,1059,1059,1059,1058,1119,1312,1143,1151,1151,1355,1151,1151,542,1036,779,630,630,630,631,587,583,583,583,1044,589,589
5924-3095-14-RVRE,589,496,496,496,496,496,496,496,496,496,496,496,496,501,496,496,496,496,496,496,496,514,496,496,496,496,12,681,12,12,27,27,12,12,12,12,12,27,27,27,14,14,32,48,48,48,12,12,27,27,12,12,12,17,27,12,160,12,12,12,30,16,27,224,12,462,27,204,12,27,12,12,12,12,14,12,231,12,42,42,42,1251,1233,1233,1251,1251,1250,1250,1251,1251,1251,1251,1233,1233,1411,2595,2609,2611,2629,2613,2613,2614,2596,2596,2538,2636,2641,2593,2593,2610,2593,2611,2611,2611,2587,2239,2224,2153,1852,958,1134,1133,1134,1134,1059,1059,1059,1059,1059,1058,1119,1312,1143,1151,1151,1355,1151,1151,542,1036,779,630,630,630,631,587,583,583,583,1044,589,589
4280-2041-14-HVRE,574,481,481,481,481,481,481,481,481,482,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,12,663,12,15,12,12,12,12,12,12,12,12,12,12,14,14,14,48,48,48,15,12,12,12,12,12,12,12,12,15,163,12,12,12,16,19,12,209,12,447,12,204,15,12,15,15,15,15,18,12,216,15,12,12,12,1233,1233,1233,1233,1233,1232,1232,1236,1236,1236,1233,1233,1233,1378,2595,2591,2593,2593,2595,2596,2596,2596,2596,2538,2593,2593,2608,2596,2596,2597,2597,2597,2597,2572,2224,2224,2156,1843,956,1119,1118,1119,1119,1059,1059,1059,1059,1059,1058,1119,1297,1143,1136,1136,1340,1136,1136,545,1034,749,615,615,615,616,569,568,568,568,1029,574,574
615-3018-0-HVRE,574,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,12,663,12,15,12,12,12,12,12,12,12,12,12,12,14,14,14,48,48,48,15,12,12,12,12,12,12,12,12,15,163,12,12,12,15,19,12,209,12,447,12,204,15,12,15,15,15,15,17,12,216,15,12,12,12,1233,1233,1233,1233,1233,1232,1232,1236,1236,1236,1233,1233,1233,1378,2595,2591,2593,2593,2595,2596,2596,2596,2596,2538,2593,2593,2596,2599,2595,2596,2596,2596,2596,2572,2224,2224,2156,1843,956,1119,1118,1119,1119,1059,1059,1059,1059,1059,1058,1119,1297,1143,1136,1136,1340,1136,1136,545,1034,749,615,615,615,616,568,568,568,568,1029,574,574
3233-1045-60-H1VRE,574,481,481,481,481,481,481,481,481,481,481,481,481,486,481,481,481,481,481,481,481,499,481,481,481,481,12,681,12,15,12,12,12,12,12,12,12,12,12,12,14,14,32,48,48,48,15,12,12,12,12,12,12,12,12,15,163,12,12,12,33,19,12,209,12,447,12,204,15,12,15,15,15,15,17,12,216,15,27,27,27,1250,1232,1232,1250,1250,1249,1249,1253,1253,1253,1250,1232,1232,1395,2594,2590,2592,2610,2613,2613,2613,2595,2595,2537,2610,2610,2596,2595,2618,2598,2616,2616,2616,2571,2223,2223,2155,1854,956,1118,1118,1118,1118,1058,1058,1058,1058,1058,1057,1118,1296,1142,1135,1135,1339,1135,1135,544,1037,764,615,615,615,616,572,568,568,568,1029,574,574
905-4021-0-RVRE,574,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,12,663,12,15,12,12,12,12,12,12,12,12,12,12,14,14,14,48,48,48,15,12,12,12,12,12,12,12,12,15,163,12,12,12,15,19,12,209,12,447,12,204,15,12,15,15,15,15,17,12,216,15,12,12,12,1233,1233,1233,1233,1233,1232,1232,1236,1236,1236,1233,1233,1233,1378,2595,2591,2593,2593,2595,2596,2596,2596,2596,2538,2593,2593,2597,2596,2598,2605,2599,2599,2599,2572,2224,2224,2156,1843,956,1119,1118,1119,1119,1059,1059,1059,1059,1059,1058,1119,1297,1143,1136,1136,1340,1136,1136,545,1034,749,615,615,615,616,568,568,568,568,1029,574,574
5006-5030-0-RVRE,575,482,482,482,482,482,482,482,482,482,482,482,482,487,482,482,482,482,482,482,482,500,482,482,482,482,12,681,12,15,12,12,12,12,12,12,12,12,12,12,14,14,32,48,48,48,15,12,12,12,12,12,12,12,12,15,163,12,12,12,33,19,12,209,12,447,12,204,15,12,15,15,15,15,17,12,216,15,28,28,28,1252,1234,1234,1252,1252,1251,1251,1255,1255,1255,1252,1234,1234,1397,2595,2592,2593,2612,2613,2614,2614,2596,2596,2538,2611,2611,2597,2596,2616,2599,2631,2619,2619,2572,2224,2224,2156,1855,956,1119,1118,1119,1119,1060,1060,1060,1060,1060,1059,1119,1297,1143,1136,1136,1340,1136,1137,545,1038,765,616,616,616,617,573,569,569,569,1030,575,575
5925-3097-0-HVRE,576,483,483,483,483,483,483,483,483,483,483,483,483,488,483,483,483,483,483,483,483,501,483,483,483,483,12,681,12,15,12,12,12,12,12,12,12,12,12,12,14,14,32,48,48,48,15,12,12,12,12,14,12,12,12,15,163,12,12,12,33,19,12,209,12,447,12,204,15,12,15,15,15,15,17,12,216,15,27,27,27,1251,1233,1233,1251,1251,1250,1250,1254,1254,1254,1251,1233,1233,1396,2595,2591,2593,2611,2613,2614,2614,2596,2596,2538,2611,2611,2597,2596,2616,2599,2619,2634,2627,2572,2224,2224,2156,1855,956,1121,1118,1119,1121,1059,1059,1059,1059,1059,1058,1119,1297,1145,1138,1138,1342,1138,1138,545,1040,766,617,617,617,618,574,570,570,570,1031,576,576
6648-4103-0-HVRE,574,481,481,481,481,481,481,481,481,481,481,481,481,486,481,481,481,481,481,481,481,499,481,481,481,481,12,681,12,15,12,12,12,12,12,12,12,12,12,12,14,14,32,48,48,48,15,12,12,12,12,12,12,12,12,15,163,12,12,12,33,19,12,209,12,447,12,204,15,12,15,15,15,15,17,12,216,15,27,27,27,1251,1233,1233,1251,1251,1250,1250,1254,1254,1254,1251,1233,1233,1396,2595,2591,2593,2611,2613,2614,2614,2596,2596,2538,2611,2611,2597,2596,2616,2599,2619,2627,2631,2572,2224,2224,2156,1855,956,1119,1118,1119,1119,1059,1059,1059,1059,1059,1058,1119,1297,1143,1136,1136,1340,1136,1136,545,1038,764,615,615,615,616,572,568,568,568,1029,574,574
4703-4078-0-R1VRE,589,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,12,661,12,12,27,27,12,12,12,12,12,27,27,27,14,14,14,48,48,48,12,12,27,27,12,12,12,17,27,12,160,12,12,12,12,16,27,224,12,462,27,204,12,27,12,12,12,12,14,12,231,12,27,27,27,1227,1227,1227,1227,1227,1226,1226,1227,1227,1227,1227,1227,1227,1387,2571,2585,2587,2587,2571,2572,2572,2572,2572,2514,2587,2587,2572,2572,2571,2572,2572,2572,2572,2619,2239,2224,2153,1840,949,1134,1133,1134,1134,1059,1059,1059,1059,1059,1058,1119,1312,1143,1151,1151,1355,1151,1151,542,1031,764,630,630,630,631,583,583,583,583,1044,589,589
4902-4076-14-RVRE,581,486,486,486,486,486,486,486,486,486,487,487,486,486,486,486,486,486,486,486,486,486,486,486,486,486,13,663,13,13,28,28,13,13,13,13,13,28,28,28,15,15,15,49,49,49,13,13,28,28,13,13,13,18,28,13,161,13,13,13,13,18,28,227,13,476,28,205,13,28,13,13,13,13,15,13,233,13,28,28,28,1222,1222,1222,1222,1222,1221,1221,1222,1222,1222,1222,1222,1222,1382,2223,2237,2239,2239,2223,2224,2224,2224,2224,2166,2239,2239,2224,2224,2223,2224,2224,2224,2224,2239,2349,2314,2199,1831,947,1134,1133,1134,1134,1061,1061,1061,1062,1061,1061,1119,1312,1153,1151,1151,1356,1151,1151,543,991,763,620,620,620,621,575,575,575,575,1036,581,581
729-4016-0-HVRE,567,470,470,470,470,470,470,470,472,470,471,473,470,470,470,470,470,470,470,470,470,470,470,470,470,470,13,663,13,13,13,13,13,13,13,13,13,13,13,13,15,17,15,51,51,51,13,13,13,13,13,13,13,13,15,13,161,13,13,13,13,17,13,212,15,460,13,205,13,13,13,13,13,13,15,13,218,13,13,13,13,1222,1222,1222,1222,1222,1221,1221,1222,1222,1222,1222,1222,1222,1367,2223,2222,2224,2224,2223,2224,2224,2224,2224,2168,2224,2224,2224,2224,2223,2224,2224,2224,2224,2224,2314,2331,2199,1831,947,1119,1118,1119,1119,1062,1062,1062,1062,1062,1061,1119,1297,1153,1136,1136,1341,1136,1136,543,991,749,606,606,606,607,561,561,561,561,1022,567,567
6129-1092-0-HVRE,566,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,484,1134,484,487,484,484,484,484,484,484,484,484,484,484,486,486,486,520,520,520,487,484,484,484,484,484,484,484,484,487,635,484,484,484,487,491,484,681,484,919,484,676,487,484,487,487,487,487,489,484,689,487,483,483,483,1220,1220,1220,1220,1220,1219,1219,1223,1223,1223,1220,1220,1220,1365,2155,2151,2153,2153,2155,2156,2156,2156,2156,2098,2153,2153,2156,2156,2155,2156,2156,2156,2156,2153,2199,2199,2828,1806,1413,1119,1118,1119,1119,1059,1059,1059,1059,1059,1058,1119,1297,1143,1138,1138,1342,1137,1136,1017,986,737,604,604,604,605,559,559,559,559,1021,567,566
8052-3132-0-HVRE,577,493,493,493,493,493,494,494,494,494,494,494,494,496,494,494,495,494,494,494,494,506,494,493,493,493,12,674,12,15,12,12,12,12,12,12,12,12,12,12,14,14,26,48,48,48,15,12,12,12,12,12,12,12,12,15,163,12,12,12,27,19,12,210,12,447,12,204,15,12,15,15,15,15,17,12,217,15,24,24,24,1240,1228,1228,1240,1240,1239,1239,1243,1243,1243,1240,1228,1228,1385,1842,1840,1840,1852,1854,1855,1855,1843,1843,1785,1852,1852,1843,1843,1854,1843,1855,1855,1855,1840,1831,1831,1806,1912,946,1122,1121,1122,1122,1064,1064,1064,1064,1063,1063,1122,1301,1146,1139,1139,1344,1139,1139,548,990,769,631,631,631,630,581,577,577,577,1032,577,577
4784-3082-0-RVRE,259,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,259,258,257,1399,1847,1400,1401,1400,1400,1405,1405,1404,1404,1404,1402,1400,1402,1402,1402,1402,1371,1371,1371,1399,1399,1398,1399,1399,1400,1400,1400,1399,1400,1548,1400,1400,1401,1400,1400,1400,1390,1399,1835,1400,1590,1400,1400,1400,1400,1400,1400,1400,1400,1388,1397,1397,1398,1398,642,642,642,642,642,642,642,642,643,642,642,642,642,787,958,959,959,959,959,959,959,961,963,980,958,958,956,956,956,956,956,956,956,949,947,947,1413,946,2357,553,553,553,553,568,568,567,568,567,567,553,731,576,1046,1046,1035,1045,1045,1924,856,264,272,272,272,273,258,258,258,258,714,259,259
1334-2020-0-R1VRE,202,55,55,55,55,55,55,55,60,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,55,54,32,445,32,33,47,47,33,33,32,32,32,47,47,47,32,32,32,68,68,68,31,31,46,46,31,34,32,37,47,32,31,32,32,33,32,32,47,38,32,470,47,25,32,47,32,32,32,32,32,33,37,32,47,47,47,1240,1240,1240,1240,1240,1239,1245,1240,1241,1240,1240,1240,1240,1254,1119,1134,1134,1134,1118,1120,1119,1119,1119,1062,1134,1134,1119,1119,1118,1119,1119,1121,1119,1134,1134,1119,1119,1122,553,1726,1714,1710,1712,1001,1001,994,1001,999,999,1675,1682,1671,1470,1468,1458,1469,1256,1083,568,339,241,241,241,242,202,202,202,202,624,202,202
