,3399-4058-0-RVRE,1016-2017-0-RVRE,5948-6048-14-RVRE,793-A001-120-G-TIPmvre,1090-E022-60-R-TIPmvre,738-E023-1-R-TIPmvre,1047-4017-14-GVRE,1896-4034-0-HVRE,5855-2060-0-RVRE,635-C003-1-G-TIPmvre,1352-E036-1-G-TIPmvre,3362-E077-30-R-TIPmvre,546-I005-14-R-TIPmvre,5902-1089-0-RVRE,3363-A015-14-R-TIPmvre,7151-3115-0-RVRE,6430-1097-0-RVRE,1537-1034-0-RVRE,824-4018-0-RVRE,1341-E033-1-R-TIPmvre,4133-3066-0-RVRE,5489-2056-0-HVRE,7258-3113-14-RVRE,629-2013-0-RVRE,4030-H021-30-R-TIPmvre,539-1018-0-RVRE,1028-E026-1-R-TIPmvre,4794-5029-0-RVRE,7413-3121-0-RVRE,1053-6004-0-R1VRE,6242-5037-0-RVRE,949-3025-0-RVRE,1096-1026-0-RVRE,1278-1019-30-RVRE,1644-3031-14-RVRE,702-3020-0-RVRE,5080-2051-0-HVRE,1543-4028-0-GVRE,1638-6008-0-RVRE,236-4004-0-RVRE,1137-4020-14-RVRE,219-2005-0-RVRE,711-4015-0-RVRE,4313-6035-0-GVRE,4462-6037-0-RVRE,6077-4098-0-GVRE,1455-4025-0-RVRE,2963-2031-14-RVRE,4922-2049-0-RVRE,5363-2050-14-RVRE,80-2003-0-RVRE,1463-1033-0-HVRE,2471-4044-0-GVRE,2492-6012-14-GVRE,8512-3145-0-RVRE,8088-3137-0-RVRE,8513-3147-0-RVRE,898-4011-30-GVRE,609-6002-30-RVRE,4362-6036-0-RVRE,4693-4077-0-HVRE,4007-5020-0-RVRE,4031-J032-1-G-TIPmvre,2026-4040-0-RVRE,3744-F061-90-G-TIPmvre,7600-3125-0-GVRE,7891-2076-0-OVRE,5232-4088-0-RVRE,217-2001-30-HVRE,5856-4095-0-GVRE,851-5002-0-RVRE,409-1015-0-RVRE,3884-J030-1-G-TIPmvre,3070-L011-1-G-TIPmvre,3686-C018-1-R-TIPmvre,6697-4104-0-GVRE,697-3019-0-RVRE,5827-6047-14-RVRE,4639-1079-0-RVRE,4832-1081-0-GVRE,5541-1082-30-RVRE,1420-2021-0-RVRE,6304-2065-0-RVRE,6651-2067-0-RVRE,1488-4026-0-HVRE,1929-4036-0-GVRE,6950-4109-0-RVRE,2308-2029-0-RVRE,4948-4081-0-RVRE,5954-3098-0-R1VRE,6435-4099-14-GVRE,7053-4107-14-RVRE,4384-3073-0-RVRE,5348-3091-0-RVRE,9019-3156-0-RVRE,1676-4031-0-GVRE,2386-6013-0-R1VRE,3994-6029-0-GVRE,4593-3077-0-RVRE,7583-5041-0-HVRE,621-2007-14-RVRE,5284-6044-0-RVRE,483-2008-0-RVRE,5533-3092-0-HVRE,8303-3140-0-H1VRE,5214-4087-0-HVRE,5924-3095-14-RVRE,4280-2041-14-HVRE,615-3018-0-HVRE,3233-1045-60-H1VRE,905-4021-0-RVRE,5006-5030-0-RVRE,5925-3097-0-HVRE,6648-4103-0-HVRE,4703-4078-0-R1VRE,4902-4076-14-RVRE,729-4016-0-HVRE,6129-1092-0-HVRE,8052-3132-0-HVRE,4784-3082-0-RVRE,1334-2020-0-R1VRE,2886-5012-0-RVRE,6748-6057-0-HVRE,2243-3041-14-RVRE,1889-3036-0-OVRE,4145-6030-14-RVRE,3320-D044-1-R-TIPmvre,4009-E118-14-R-TIPmvre,5261-4089-0-RVRE,5285-6045-0-RVRE,3226-4049-14-RVRE,344-1009-0-HVRE,899-D004-14-G-TIPmvre,3082-3051-0-RVRE,5088-6043-0-HVRE,6988-1099-0-RVRE,3717-G013-14-O-TIPmvre,4143-2042-0-RVRE,3673-4064-0-HVRE,4999-3085-0-HVRE,3743-D050-1-G-TIPmvre,1781-3033-30-RVRE,3890-6028-0-RVRE,3667-E109-14-R-TIPmvre,3672-K017-1-G-TIPmvre,442-1011-14-RVRE,4544-5027-0-RVRE,4786-5025-14-HVRE,8232-2079-0-HVRE,1321-3028-0-RVRE,6429-1096-0-RVRE,6652-3103-14-RVRE
6435-4099-14-GVRE,178,91,91,91,91,91,91,91,97,91,91,91,91,101,91,91,91,91,91,91,91,114,91,91,91,91,50,507,50,53,50,50,50,50,50,50,50,49,49,49,50,50,69,83,83,83,52,49,49,49,49,50,50,50,50,53,50,50,50,50,73,53,50,36,50,485,50,41,53,50,53,53,53,53,53,50,34,51,64,64,64,1420,1397,1397,1420,1420,1419,1419,1428,1430,1433,1420,1397,1397,1417,1252,1249,1249,1268,1270,1271,1271,1252,1252,1191,1268,1268,1252,1252,1270,1252,1272,1271,1271,1243,1238,1238,1239,1259,658,1263,1262,1263,1263,959,959,959,959,957,957,1271,1263,1287,1072,1072,1057,1072,1074,684,625,372,226,226,226,227,183,179,179,179,630,178,178
7053-4107-14-RVRE,178,91,91,91,91,91,91,91,101,91,91,91,91,101,91,91,91,91,91,91,91,114,91,91,91,91,51,507,50,50,50,50,50,50,50,50,50,49,49,49,50,50,69,83,83,83,49,49,49,49,49,50,50,50,50,50,47,50,50,50,70,50,50,36,54,485,50,41,50,50,50,50,50,50,50,54,34,48,64,64,64,1424,1401,1401,1424,1424,1423,1423,1420,1420,1420,1436,1401,1401,1421,1249,1249,1249,1268,1267,1268,1268,1249,1249,1188,1268,1268,1249,1249,1267,1249,1269,1268,1268,1243,1238,1238,1236,1256,658,1263,1262,1263,1263,963,963,963,963,961,961,1275,1267,1291,1076,1076,1061,1076,1078,681,622,372,226,226,226,227,183,179,179,179,630,178,178
4384-3073-0-RVRE,180,93,93,93,93,93,93,93,103,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,50,488,50,50,50,50,50,50,50,50,50,49,49,49,50,50,50,83,83,83,49,49,49,49,49,50,50,50,50,50,47,50,50,50,51,50,50,36,54,485,50,41,50,50,50,50,50,50,50,54,34,48,49,49,49,1401,1401,1401,1401,1401,1400,1400,1397,1397,1397,1401,1407,1404,1398,1249,1249,1249,1249,1248,1249,1249,1249,1249,1188,1249,1249,1249,1249,1248,1249,1250,1249,1249,1243,1238,1238,1236,1244,658,1263,1262,1263,1263,965,965,965,965,963,963,1275,1267,1291,1076,1076,1061,1076,1078,681,616,359,228,228,228,229,181,181,181,181,632,180,180
5348-3091-0-RVRE,178,91,91,91,91,91,91,91,101,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,50,488,50,50,50,50,50,50,50,50,50,49,49,49,50,50,50,83,83,83,49,49,49,49,49,50,50,50,50,50,47,50,50,50,51,50,50,36,54,485,50,41,50,50,50,50,50,50,50,54,34,48,49,49,49,1401,1401,1401,1401,1401,1400,1400,1397,1397,1397,1401,1404,1404,1398,1249,1249,1249,1249,1248,1249,1249,1249,1249,1188,1249,1249,1249,1249,1248,1249,1250,1249,1249,1243,1238,1238,1236,1244,658,1263,1262,1263,1263,963,963,963,963,961,961,1275,1267,1291,1076,1076,1061,1076,1078,681,614,357,226,226,226,227,179,179,179,179,630,178,178
9019-3156-0-RVRE,340,251,251,251,251,251,251,251,261,251,251,251,251,261,251,251,251,251,251,251,251,274,251,251,251,251,47,504,47,47,62,62,47,47,47,47,47,61,61,61,49,49,68,80,80,80,46,46,61,61,46,47,47,52,62,47,194,47,47,47,67,47,62,48,51,497,62,188,47,62,47,47,47,47,47,51,47,46,77,77,77,1421,1398,1398,1421,1421,1420,1420,1417,1417,1417,1421,1398,1398,1591,1394,1409,1409,1428,1412,1413,1413,1394,1394,1333,1428,1428,1394,1394,1412,1394,1414,1413,1413,1403,1398,1383,1381,1401,803,1276,1275,1276,1276,961,961,961,961,959,959,1273,1429,1289,1236,1236,1221,1236,1238,679,767,532,386,386,386,387,343,339,339,339,790,338,338
1676-4031-0-GVRE,576,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,23,674,23,26,23,23,23,23,23,23,23,23,23,23,25,25,25,56,56,56,26,23,23,23,23,23,23,23,23,26,174,23,23,23,26,30,23,220,23,458,23,215,26,23,26,26,26,26,28,23,227,26,23,23,23,1249,1249,1249,1249,1249,1248,1248,1252,1252,1252,1249,1249,1249,1394,2628,2616,2619,2618,2621,2620,2621,2618,2618,2557,2613,2613,2613,2613,2612,2613,2613,2613,2613,2589,2240,2240,2171,1858,969,1135,1134,1135,1135,1067,1067,1067,1067,1067,1066,1135,1313,1159,1145,1145,1349,1145,1145,556,1039,755,622,622,622,623,571,571,571,571,1031,576,576
2386-6013-0-R1VRE,591,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,23,674,23,23,38,38,23,23,23,23,23,38,38,38,25,25,25,56,56,56,23,23,38,38,23,23,23,28,38,23,171,23,23,23,23,27,38,235,23,473,38,215,23,38,23,23,23,23,25,23,242,23,38,38,38,1249,1249,1249,1249,1249,1248,1248,1249,1249,1249,1249,1249,1249,1409,2616,2633,2632,2632,2616,2615,2616,2613,2613,2552,2627,2627,2609,2609,2608,2609,2610,2609,2609,2603,2254,2239,2167,1856,970,1150,1149,1150,1150,1067,1067,1067,1067,1067,1066,1135,1328,1159,1160,1160,1364,1160,1160,553,1036,770,637,637,637,638,586,586,586,586,1046,591,591
3994-6029-0-GVRE,591,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,23,674,23,23,38,38,23,23,23,23,23,38,38,38,25,25,25,56,56,56,23,23,38,38,23,23,23,28,38,23,171,23,23,23,23,27,38,235,23,474,38,215,23,38,23,23,23,23,25,23,242,23,38,38,38,1249,1249,1249,1249,1249,1248,1248,1249,1249,1249,1249,1249,1249,1409,2619,2632,2649,2634,2619,2618,2619,2616,2616,2555,2629,2629,2611,2611,2610,2611,2611,2611,2611,2605,2256,2241,2169,1856,970,1150,1149,1150,1150,1067,1067,1067,1067,1067,1066,1135,1328,1159,1160,1160,1364,1160,1160,553,1036,770,637,637,637,638,586,586,586,586,1046,591,591
4593-3077-0-RVRE,591,502,502,502,502,502,502,502,502,502,502,502,502,508,502,502,502,502,502,502,502,521,502,502,502,502,23,693,23,23,38,38,23,23,23,23,23,38,38,38,25,25,44,56,56,56,23,23,38,38,23,23,23,28,38,23,171,23,23,23,42,27,38,235,23,473,38,215,23,38,23,23,23,23,25,23,242,23,53,53,53,1268,1249,1249,1268,1268,1267,1267,1268,1268,1268,1268,1249,1249,1428,2618,2632,2634,2664,2639,2637,2638,2616,2616,2555,2648,2648,2611,2611,2629,2611,2631,2630,2630,2605,2256,2241,2169,1868,970,1150,1149,1150,1150,1067,1067,1067,1067,1067,1066,1135,1328,1159,1160,1160,1364,1160,1160,553,1040,785,637,637,637,638,590,586,586,586,1046,591,591
7583-5041-0-HVRE,576,487,487,487,487,487,487,487,487,487,487,487,487,493,487,487,487,487,487,487,487,506,487,487,487,487,23,693,23,26,23,23,23,23,23,23,23,23,23,23,25,25,44,56,56,56,26,23,23,23,23,23,23,23,23,26,174,23,23,23,45,30,23,220,23,458,23,215,26,23,26,26,26,26,28,23,227,26,38,38,38,1267,1248,1248,1267,1267,1266,1266,1270,1270,1270,1267,1248,1248,1412,2621,2616,2619,2639,2650,2639,2640,2618,2618,2557,2632,2632,2613,2613,2632,2613,2632,2632,2632,2589,2240,2240,2171,1870,970,1134,1134,1134,1134,1066,1066,1066,1066,1066,1065,1134,1312,1158,1144,1144,1348,1144,1144,555,1042,770,622,622,622,623,575,571,571,571,1031,576,576
621-2007-14-RVRE,578,488,488,488,488,488,488,488,487,488,488,488,488,494,488,488,488,488,488,488,488,507,488,489,488,488,23,693,23,27,23,23,24,24,23,23,24,23,23,23,25,25,44,56,56,56,26,23,23,23,23,23,23,23,23,26,174,23,23,24,45,30,23,220,23,458,23,215,26,23,26,26,26,26,28,24,227,26,39,39,39,1268,1249,1249,1268,1268,1267,1267,1271,1272,1271,1268,1249,1249,1413,2620,2615,2618,2637,2639,2643,2640,2618,2618,2558,2632,2632,2614,2614,2632,2614,2633,2633,2633,2590,2241,2241,2172,1871,970,1136,1135,1136,1136,1068,1068,1068,1068,1068,1067,1136,1314,1159,1146,1146,1351,1146,1146,557,1042,770,623,623,623,623,577,573,573,573,1033,578,578
5284-6044-0-RVRE,576,487,487,487,487,487,487,487,487,487,487,487,487,493,487,487,487,487,487,487,487,506,487,487,487,487,23,693,23,26,23,23,23,23,23,23,23,23,23,23,25,25,44,56,56,56,26,23,23,23,23,23,23,23,23,26,174,23,23,23,45,30,23,220,23,458,23,215,26,23,26,26,26,26,28,23,227,26,38,38,38,1268,1249,1249,1268,1268,1267,1267,1271,1271,1271,1268,1249,1249,1413,2621,2616,2619,2638,2640,2640,2646,2619,2619,2558,2633,2633,2614,2614,2632,2614,2633,2633,2633,2590,2241,2241,2172,1871,970,1135,1134,1135,1135,1067,1067,1067,1067,1067,1066,1135,1313,1159,1145,1145,1349,1145,1145,556,1043,770,622,622,622,623,575,571,571,571,1031,576,576
483-2008-0-RVRE,576,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,23,674,23,26,23,23,23,23,23,23,23,23,23,23,25,25,25,56,56,56,26,23,23,23,23,23,23,23,23,26,174,23,23,23,26,30,23,220,23,458,23,215,26,23,26,26,26,26,28,23,227,26,23,23,23,1249,1249,1249,1249,1249,1248,1248,1252,1252,1252,1249,1249,1249,1394,2618,2613,2616,2616,2618,2618,2619,2623,2622,2561,2614,2614,2614,2614,2613,2614,2614,2614,2614,2590,2241,2241,2172,1859,972,1135,1134,1135,1135,1067,1067,1067,1067,1067,1066,1135,1313,1159,1145,1145,1349,1145,1145,556,1039,755,622,622,622,623,571,571,571,571,1031,576,576
5533-3092-0-HVRE,576,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,23,674,23,26,23,23,23,23,23,23,23,23,23,23,25,25,25,56,56,56,26,23,23,23,23,23,23,23,23,26,174,23,23,23,26,30,23,220,23,458,23,215,26,23,26,26,26,26,28,23,227,26,23,23,23,1249,1249,1249,1249,1249,1248,1248,1252,1252,1252,1249,1249,1249,1394,2618,2613,2616,2616,2618,2618,2619,2622,2629,2564,2614,2614,2614,2614,2613,2614,2614,2614,2614,2590,2241,2241,2172,1859,974,1135,1134,1135,1135,1067,1067,1067,1067,1067,1066,1135,1313,1159,1145,1145,1349,1145,1145,556,1039,755,622,622,622,623,571,571,571,571,1031,576,576
8303-3140-0-H1VRE,671,485,485,485,485,485,485,485,487,485,485,487,485,485,485,485,485,485,485,485,485,485,485,486,485,485,37,688,37,41,37,37,38,38,37,37,37,37,37,37,39,41,39,150,150,150,40,37,37,37,37,37,37,37,39,40,188,37,37,38,40,44,37,234,39,472,37,229,40,37,40,40,40,40,42,38,241,40,38,38,38,1188,1188,1188,1188,1188,1187,1187,1191,1192,1191,1188,1188,1188,1333,2557,2552,2555,2555,2557,2558,2558,2561,2564,2667,2553,2553,2553,2553,2552,2553,2553,2553,2553,2529,2180,2182,2111,1798,988,1075,1074,1075,1075,1048,1048,1048,1048,1048,1048,1075,1253,1098,1119,1119,1323,1119,1119,571,1085,735,602,602,602,603,666,666,666,666,1126,671,671
5214-4087-0-HVRE,591,502,502,502,502,502,502,502,502,502,502,502,502,508,502,502,502,502,502,502,502,521,502,502,502,502,23,693,23,23,38,38,23,23,23,23,23,38,38,38,25,25,44,56,56,56,23,23,38,38,23,23,23,28,38,23,171,23,23,23,42,27,38,235,23,473,38,215,23,38,23,23,23,23,25,23,242,23,53,53,53,1268,1249,1249,1268,1268,1267,1267,1268,1268,1268,1268,1249,1249,1428,2613,2627,2629,2648,2632,2632,2633,2614,2614,2553,2656,2655,2611,2611,2629,2611,2630,2630,2630,2605,2256,2241,2169,1868,969,1150,1149,1150,1150,1067,1067,1067,1067,1067,1066,1135,1328,1159,1160,1160,1364,1160,1160,553,1040,785,637,637,637,638,590,586,586,586,1046,591,591
5924-3095-14-RVRE,591,502,502,502,502,502,502,502,502,502,502,502,502,508,502,502,502,502,502,502,502,521,502,502,502,502,23,693,23,23,38,38,23,23,23,23,23,38,38,38,25,25,44,56,56,56,23,23,38,38,23,23,23,28,38,23,171,23,23,23,42,27,38,235,23,473,38,215,23,38,23,23,23,23,25,23,242,23,53,53,53,1268,1249,1249,1268,1268,1267,1267,1268,1268,1268,1268,1249,1249,1428,2613,2627,2629,2648,2632,2632,2633,2614,2614,2553,2655,2660,2611,2611,2629,2611,2630,2630,2630,2605,2256,2241,2169,1868,969,1150,1149,1150,1150,1067,1067,1067,1067,1067,1066,1135,1328,1159,1160,1160,1364,1160,1160,553,1040,785,637,637,637,638,590,586,586,586,1046,591,591
4280-2041-14-HVRE,576,487,487,487,487,487,487,487,487,488,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,23,674,23,26,23,23,23,23,23,23,23,23,23,23,25,25,25,56,56,56,26,23,23,23,23,23,23,23,23,26,174,23,23,23,27,30,23,220,23,458,23,215,26,23,26,26,26,26,29,23,227,26,23,23,23,1249,1249,1249,1249,1249,1248,1248,1252,1252,1252,1249,1249,1249,1394,2613,2609,2611,2611,2613,2614,2614,2614,2614,2553,2611,2611,2626,2614,2614,2615,2615,2615,2615,2590,2241,2241,2172,1859,967,1135,1134,1135,1135,1067,1067,1067,1067,1067,1066,1135,1313,1159,1145,1145,1349,1145,1145,556,1038,755,622,622,622,623,572,571,571,571,1031,576,576
615-3018-0-HVRE,576,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,23,674,23,26,23,23,23,23,23,23,23,23,23,23,25,25,25,56,56,56,26,23,23,23,23,23,23,23,23,26,174,23,23,23,26,30,23,220,23,458,23,215,26,23,26,26,26,26,28,23,227,26,23,23,23,1249,1249,1249,1249,1249,1248,1248,1252,1252,1252,1249,1249,1249,1394,2613,2609,2611,2611,2613,2614,2614,2614,2614,2553,2611,2611,2614,2617,2613,2614,2614,2614,2614,2590,2241,2241,2172,1859,967,1135,1134,1135,1135,1067,1067,1067,1067,1067,1066,1135,1313,1159,1145,1145,1349,1145,1145,556,1038,755,622,622,622,623,571,571,571,571,1031,576,576
3233-1045-60-H1VRE,576,487,487,487,487,487,487,487,487,487,487,487,487,493,487,487,487,487,487,487,487,506,487,487,487,487,23,693,23,26,23,23,23,23,23,23,23,23,23,23,25,25,44,56,56,56,26,23,23,23,23,23,23,23,23,26,174,23,23,23,45,30,23,220,23,458,23,215,26,23,26,26,26,26,28,23,227,26,38,38,38,1267,1248,1248,1267,1267,1266,1266,1270,1270,1270,1267,1248,1248,1412,2612,2608,2610,2629,2632,2632,2632,2613,2613,2552,2629,2629,2614,2613,2637,2616,2635,2635,2635,2589,2240,2240,2171,1870,967,1134,1134,1134,1134,1066,1066,1066,1066,1066,1065,1134,1312,1158,1144,1144,1348,1144,1144,555,1041,770,622,622,622,623,575,571,571,571,1031,576,576
905-4021-0-RVRE,576,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,23,674,23,26,23,23,23,23,23,23,23,23,23,23,25,25,25,56,56,56,26,23,23,23,23,23,23,23,23,26,174,23,23,23,26,30,23,220,23,458,23,215,26,23,26,26,26,26,28,23,227,26,23,23,23,1249,1249,1249,1249,1249,1248,1248,1252,1252,1252,1249,1249,1249,1394,2613,2609,2611,2611,2613,2614,2614,2614,2614,2553,2611,2611,2615,2614,2616,2623,2617,2617,2617,2590,2241,2241,2172,1859,967,1135,1134,1135,1135,1067,1067,1067,1067,1067,1066,1135,1313,1159,1145,1145,1349,1145,1145,556,1038,755,622,622,622,623,571,571,571,571,1031,576,576
5006-5030-0-RVRE,577,488,488,488,488,488,488,488,488,488,488,488,488,494,488,488,488,488,488,488,488,507,488,488,488,488,23,693,23,26,23,23,23,23,23,23,23,23,23,23,25,25,44,56,56,56,26,23,23,23,23,23,23,23,23,26,174,23,23,23,45,30,23,220,23,458,23,215,26,23,26,26,26,26,28,23,227,26,39,39,39,1269,1250,1250,1269,1269,1268,1268,1272,1272,1272,1269,1250,1250,1414,2613,2610,2611,2631,2632,2633,2633,2614,2614,2553,2630,2630,2615,2614,2635,2617,2650,2638,2638,2590,2241,2241,2172,1871,967,1135,1134,1135,1135,1068,1068,1068,1068,1068,1067,1135,1313,1159,1145,1145,1349,1145,1146,556,1042,771,623,623,623,624,576,572,572,572,1032,577,577
5925-3097-0-HVRE,578,489,489,489,489,489,489,489,489,489,489,489,489,495,489,489,489,489,489,489,489,508,489,489,489,489,23,693,23,26,23,23,23,23,23,23,23,23,23,23,25,25,44,56,56,56,26,23,23,23,23,25,23,23,23,26,174,23,23,23,45,30,23,220,23,458,23,215,26,23,26,26,26,26,28,23,227,26,38,38,38,1268,1249,1249,1268,1268,1267,1267,1271,1271,1271,1268,1249,1249,1413,2613,2609,2611,2630,2632,2633,2633,2614,2614,2553,2630,2630,2615,2614,2635,2617,2638,2653,2646,2590,2241,2241,2172,1871,967,1137,1134,1135,1137,1067,1067,1067,1067,1067,1066,1135,1313,1161,1147,1147,1351,1147,1147,556,1044,772,624,624,624,625,577,573,573,573,1033,578,578
6648-4103-0-HVRE,576,487,487,487,487,487,487,487,487,487,487,487,487,493,487,487,487,487,487,487,487,506,487,487,487,487,23,693,23,26,23,23,23,23,23,23,23,23,23,23,25,25,44,56,56,56,26,23,23,23,23,23,23,23,23,26,174,23,23,23,45,30,23,220,23,458,23,215,26,23,26,26,26,26,28,23,227,26,38,38,38,1268,1249,1249,1268,1268,1267,1267,1271,1271,1271,1268,1249,1249,1413,2613,2609,2611,2630,2632,2633,2633,2614,2614,2553,2630,2630,2615,2614,2635,2617,2638,2646,2650,2590,2241,2241,2172,1871,967,1135,1134,1135,1135,1067,1067,1067,1067,1067,1066,1135,1313,1159,1145,1145,1349,1145,1145,556,1042,770,622,622,622,623,575,571,571,571,1031,576,576
4703-4078-0-R1VRE,591,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,23,672,23,23,38,38,23,23,23,23,23,38,38,38,25,25,25,56,56,56,23,23,38,38,23,23,23,28,38,23,171,23,23,23,23,27,38,235,23,473,38,215,23,38,23,23,23,23,25,23,242,23,38,38,38,1243,1243,1243,1243,1243,1242,1242,1243,1243,1243,1243,1243,1243,1403,2589,2603,2605,2605,2589,2590,2590,2590,2590,2529,2605,2605,2590,2590,2589,2590,2590,2590,2590,2637,2256,2241,2169,1856,960,1150,1149,1150,1150,1067,1067,1067,1067,1067,1066,1135,1328,1159,1160,1160,1364,1160,1160,553,1035,770,637,637,637,638,586,586,586,586,1046,591,591
4902-4076-14-RVRE,583,492,492,492,492,492,492,492,492,492,493,493,492,492,492,492,492,492,492,492,492,492,492,492,492,492,24,674,24,24,39,39,24,24,24,24,24,39,39,39,26,26,26,57,57,57,24,24,39,39,24,24,24,29,39,24,172,24,24,24,24,29,39,238,24,487,39,216,24,39,24,24,24,24,26,24,244,24,39,39,39,1238,1238,1238,1238,1238,1237,1237,1238,1238,1238,1238,1238,1238,1398,2240,2254,2256,2256,2240,2241,2241,2241,2241,2180,2256,2256,2241,2241,2240,2241,2241,2241,2241,2256,2368,2333,2217,1847,958,1150,1149,1150,1150,1069,1069,1069,1070,1069,1069,1135,1328,1169,1160,1160,1365,1160,1160,554,995,769,627,627,627,628,578,578,578,578,1038,583,583
729-4016-0-HVRE,569,476,476,476,476,476,476,476,478,476,477,479,476,476,476,476,476,476,476,476,476,476,476,476,476,476,24,674,24,24,24,24,24,24,24,24,24,24,24,24,26,28,26,59,59,59,24,24,24,24,24,24,24,24,26,24,172,24,24,24,24,28,24,223,26,471,24,216,24,24,24,24,24,24,26,24,229,24,24,24,24,1238,1238,1238,1238,1238,1237,1237,1238,1238,1238,1238,1238,1238,1383,2240,2239,2241,2241,2240,2241,2241,2241,2241,2182,2241,2241,2241,2241,2240,2241,2241,2241,2241,2241,2333,2350,2217,1847,958,1135,1134,1135,1135,1070,1070,1070,1070,1070,1069,1135,1313,1169,1145,1145,1350,1145,1145,554,995,755,613,613,613,614,564,564,564,564,1024,569,569
6129-1092-0-HVRE,568,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,495,1145,495,498,495,495,495,495,495,495,495,495,495,495,497,497,497,528,528,528,498,495,495,495,495,495,495,495,495,498,646,495,495,495,498,502,495,692,495,930,495,687,498,495,498,498,498,498,500,495,700,498,494,494,494,1236,1236,1236,1236,1236,1235,1235,1239,1239,1239,1236,1236,1236,1381,2171,2167,2169,2169,2171,2172,2172,2172,2172,2111,2169,2169,2172,2172,2171,2172,2172,2172,2172,2169,2217,2217,2846,1822,1424,1135,1134,1135,1135,1067,1067,1067,1067,1067,1066,1135,1313,1159,1147,1147,1351,1146,1145,1028,990,743,611,611,611,612,562,562,562,562,1023,569,568
8052-3132-0-HVRE,579,499,499,499,499,499,500,500,500,500,500,500,500,502,500,500,501,500,500,500,500,512,500,499,499,499,23,685,23,26,23,23,23,23,23,23,23,23,23,23,25,25,37,56,56,56,26,23,23,23,23,23,23,23,23,26,174,23,23,23,38,30,23,221,23,458,23,215,26,23,26,26,26,26,28,23,228,26,35,35,35,1256,1244,1244,1256,1256,1255,1255,1259,1259,1259,1256,1244,1244,1401,1858,1856,1856,1868,1870,1871,1871,1859,1859,1798,1868,1868,1859,1859,1870,1859,1871,1871,1871,1856,1847,1847,1822,1929,957,1138,1137,1138,1138,1072,1072,1072,1072,1071,1071,1138,1317,1162,1148,1148,1353,1148,1148,559,994,775,638,638,638,637,584,580,580,580,1034,579,579
4784-3082-0-RVRE,265,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,270,269,268,1428,1871,1429,1430,1429,1429,1434,1434,1433,1433,1433,1431,1429,1431,1431,1431,1431,1397,1397,1397,1428,1428,1427,1428,1428,1429,1429,1429,1428,1429,1577,1429,1429,1430,1429,1429,1429,1414,1428,1864,1429,1619,1429,1429,1429,1429,1429,1429,1429,1429,1412,1426,1426,1427,1427,658,658,658,658,658,658,658,658,659,658,658,658,658,803,969,970,970,970,970,970,970,972,974,988,969,969,967,967,967,967,967,967,967,960,958,958,1424,957,2386,569,569,569,569,580,580,579,580,579,579,569,747,592,1062,1062,1046,1061,1061,1953,865,275,283,283,283,284,265,265,265,265,720,265,265
1334-2020-0-R1VRE,204,61,61,61,61,61,61,61,66,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,61,60,49,457,49,50,64,64,50,50,49,49,49,64,64,64,49,49,49,82,82,82,48,48,63,63,48,51,49,54,64,49,47,49,49,50,49,49,64,50,49,487,64,41,49,64,49,49,49,49,49,50,49,49,64,64,64,1263,1263,1263,1263,1263,1262,1268,1263,1264,1263,1263,1263,1263,1276,1135,1150,1150,1150,1134,1136,1135,1135,1135,1075,1150,1150,1135,1135,1134,1135,1135,1137,1135,1150,1150,1135,1135,1138,569,1749,1737,1733,1735,1011,1011,1004,1011,1009,1009,1698,1704,1694,1485,1483,1468,1484,1271,1101,573,345,248,248,248,249,205,205,205,205,626,204,204
