,3399-4058-0-RVRE,1016-2017-0-RVRE,5948-6048-14-RVRE,793-A001-120-G-TIPmvre,1090-E022-60-R-TIPmvre,738-E023-1-R-TIPmvre,1047-4017-14-GVRE,1896-4034-0-HVRE,5855-2060-0-RVRE,635-C003-1-G-TIPmvre,1352-E036-1-G-TIPmvre,3362-E077-30-R-TIPmvre,546-I005-14-R-TIPmvre,5902-1089-0-RVRE,3363-A015-14-R-TIPmvre,7151-3115-0-RVRE,6430-1097-0-RVRE,1537-1034-0-RVRE,824-4018-0-RVRE,1341-E033-1-R-TIPmvre,4133-3066-0-RVRE,5489-2056-0-HVRE,7258-3113-14-RVRE,629-2013-0-RVRE,4030-H021-30-R-TIPmvre,539-1018-0-RVRE,1028-E026-1-R-TIPmvre,4794-5029-0-RVRE,7413-3121-0-RVRE,1053-6004-0-R1VRE,6242-5037-0-RVRE,949-3025-0-RVRE,1096-1026-0-RVRE,1278-1019-30-RVRE,1644-3031-14-RVRE,702-3020-0-RVRE,5080-2051-0-HVRE,1543-4028-0-GVRE,1638-6008-0-RVRE,236-4004-0-RVRE,1137-4020-14-RVRE,219-2005-0-RVRE,711-4015-0-RVRE,4313-6035-0-GVRE,4462-6037-0-RVRE,6077-4098-0-GVRE,1455-4025-0-RVRE,2963-2031-14-RVRE,4922-2049-0-RVRE,5363-2050-14-RVRE,80-2003-0-RVRE,1463-1033-0-HVRE,2471-4044-0-GVRE,2492-6012-14-GVRE,8512-3145-0-RVRE,8088-3137-0-RVRE,8513-3147-0-RVRE,898-4011-30-GVRE,609-6002-30-RVRE,4362-6036-0-RVRE,4693-4077-0-HVRE,4007-5020-0-RVRE,4031-J032-1-G-TIPmvre,2026-4040-0-RVRE,3744-F061-90-G-TIPmvre,7600-3125-0-GVRE,7891-2076-0-OVRE,5232-4088-0-RVRE,217-2001-30-HVRE,5856-4095-0-GVRE,851-5002-0-RVRE,409-1015-0-RVRE,3884-J030-1-G-TIPmvre,3070-L011-1-G-TIPmvre,3686-C018-1-R-TIPmvre,6697-4104-0-GVRE,697-3019-0-RVRE,5827-6047-14-RVRE,4639-1079-0-RVRE,4832-1081-0-GVRE,5541-1082-30-RVRE,1420-2021-0-RVRE,6304-2065-0-RVRE,6651-2067-0-RVRE,1488-4026-0-HVRE,1929-4036-0-GVRE,6950-4109-0-RVRE,2308-2029-0-RVRE,4948-4081-0-RVRE,5954-3098-0-R1VRE,6435-4099-14-GVRE,7053-4107-14-RVRE,4384-3073-0-RVRE,5348-3091-0-RVRE,9019-3156-0-RVRE,1676-4031-0-GVRE,2386-6013-0-R1VRE,3994-6029-0-GVRE,4593-3077-0-RVRE,7583-5041-0-HVRE,621-2007-14-RVRE,5284-6044-0-RVRE,483-2008-0-RVRE,5533-3092-0-HVRE,8303-3140-0-H1VRE,5214-4087-0-HVRE,5924-3095-14-RVRE,4280-2041-14-HVRE,615-3018-0-HVRE,3233-1045-60-H1VRE,905-4021-0-RVRE,5006-5030-0-RVRE,5925-3097-0-HVRE,6648-4103-0-HVRE,4703-4078-0-R1VRE,4902-4076-14-RVRE,729-4016-0-HVRE,6129-1092-0-HVRE,8052-3132-0-HVRE,4784-3082-0-RVRE,1334-2020-0-R1VRE,2886-5012-0-RVRE,6748-6057-0-HVRE,2243-3041-14-RVRE,1889-3036-0-OVRE,4145-6030-14-RVRE,3320-D044-1-R-TIPmvre,4009-E118-14-R-TIPmvre,5261-4089-0-RVRE,5285-6045-0-RVRE,3226-4049-14-RVRE,344-1009-0-HVRE,899-D004-14-G-TIPmvre,3082-3051-0-RVRE,5088-6043-0-HVRE,6988-1099-0-RVRE,3717-G013-14-O-TIPmvre,4143-2042-0-RVRE,3673-4064-0-HVRE,4999-3085-0-HVRE,3743-D050-1-G-TIPmvre,1781-3033-30-RVRE,3890-6028-0-RVRE,3667-E109-14-R-TIPmvre,3672-K017-1-G-TIPmvre,442-1011-14-RVRE,4544-5027-0-RVRE,4786-5025-14-HVRE,8232-2079-0-HVRE,1321-3028-0-RVRE,6429-1096-0-RVRE,6652-3103-14-RVRE
1488-4026-0-HVRE,9,340,340,340,340,340,340,340,349,340,340,337,340,350,340,340,340,340,340,340,340,363,340,339,342,343,1738,2012,1738,1737,1723,1723,1737,1737,1738,1738,1737,1722,1722,1722,1736,1734,1755,1662,1662,1662,1737,1737,1722,1722,1737,1736,1738,1733,1721,1738,1587,1738,1738,1736,1758,1734,1723,1524,1740,2157,1723,1532,1738,1723,1738,1738,1738,1738,1736,1741,1515,1736,1735,1735,1735,3001,2978,2978,3011,3002,3001,2994,2997,2996,2997,3001,2976,2978,2838,2444,2429,2429,2448,2462,2461,2463,2444,2444,2298,2448,2448,2444,2444,2462,2444,2463,2461,2463,2423,2426,2440,2439,2448,2157,2814,2815,2816,2814,1518,1518,1526,1518,1516,1516,2840,2639,2858,2400,2401,2196,2404,2405,2341,806,537,454,454,454,457,48,44,44,44,489,36,36
1929-4036-0-GVRE,9,340,340,340,340,340,340,340,349,340,340,337,340,350,340,340,340,340,340,340,340,363,340,339,342,343,1738,2012,1738,1737,1723,1723,1737,1737,1738,1738,1737,1722,1722,1722,1736,1734,1755,1662,1662,1662,1737,1737,1722,1722,1737,1736,1738,1733,1721,1738,1587,1738,1738,1736,1758,1734,1723,1524,1740,2157,1723,1532,1738,1723,1738,1738,1738,1738,1736,1741,1515,1736,1735,1735,1735,3001,2978,2978,3002,3009,3004,2994,2997,2996,2997,3001,2976,2978,2838,2444,2429,2429,2448,2462,2461,2463,2444,2444,2298,2448,2448,2444,2444,2462,2444,2463,2461,2463,2423,2426,2440,2439,2448,2157,2814,2815,2816,2814,1518,1518,1526,1518,1516,1516,2840,2639,2858,2400,2401,2196,2404,2405,2341,806,537,454,454,454,457,48,44,44,44,489,36,36
6950-4109-0-RVRE,9,340,340,340,340,340,340,340,349,340,340,337,340,350,340,340,340,340,340,340,340,363,340,339,342,343,1738,2012,1738,1737,1723,1723,1737,1737,1738,1738,1737,1722,1722,1722,1736,1734,1755,1662,1662,1662,1737,1737,1722,1722,1737,1736,1738,1733,1721,1738,1587,1738,1738,1736,1758,1734,1723,1524,1740,2157,1723,1532,1738,1723,1738,1738,1738,1738,1736,1741,1515,1736,1735,1735,1735,3000,2977,2977,3001,3004,3018,2993,2996,2995,2996,3000,2975,2977,2837,2443,2428,2428,2447,2461,2460,2462,2443,2443,2297,2447,2447,2443,2443,2461,2443,2462,2460,2462,2422,2425,2439,2438,2447,2157,2813,2814,2815,2813,1518,1518,1526,1518,1516,1516,2839,2638,2857,2400,2401,2196,2404,2405,2341,806,537,454,454,454,457,48,44,44,44,489,36,36
2308-2029-0-RVRE,9,340,340,340,340,340,340,340,349,340,340,337,340,350,340,340,340,340,340,340,340,363,340,339,342,343,1732,2006,1732,1731,1717,1717,1731,1731,1732,1732,1731,1716,1716,1716,1730,1728,1749,1656,1656,1656,1731,1731,1716,1716,1731,1730,1732,1727,1715,1732,1581,1732,1732,1730,1752,1728,1717,1518,1734,2151,1717,1526,1732,1717,1732,1732,1732,1732,1730,1735,1509,1730,1729,1729,1729,2994,2971,2971,2994,2994,2993,3008,2990,2989,2990,2994,2969,2971,2831,2437,2422,2422,2441,2455,2454,2456,2437,2437,2291,2441,2441,2437,2437,2455,2437,2456,2454,2456,2416,2419,2433,2432,2441,2151,2813,2814,2815,2813,1518,1518,1520,1518,1516,1516,2839,2638,2857,2399,2400,2195,2403,2404,2341,806,537,454,454,454,457,48,44,44,44,489,36,36
4948-4081-0-RVRE,9,340,340,340,340,340,340,340,345,340,340,337,340,350,340,340,340,340,340,340,340,363,340,339,342,343,1738,2012,1738,1740,1723,1723,1737,1737,1738,1738,1737,1722,1722,1722,1736,1734,1755,1662,1662,1662,1740,1737,1722,1722,1737,1736,1738,1733,1721,1741,1590,1738,1738,1736,1761,1737,1723,1524,1736,2157,1723,1532,1741,1723,1741,1741,1741,1741,1739,1737,1515,1739,1735,1735,1735,2997,2974,2974,2997,2997,2996,2990,3005,3004,3005,2997,2972,2974,2834,2447,2429,2429,2448,2465,2464,2466,2447,2447,2301,2448,2448,2447,2447,2465,2447,2466,2464,2466,2423,2426,2440,2442,2451,2157,2814,2815,2816,2814,1514,1514,1522,1514,1512,1512,2836,2635,2854,2396,2397,2192,2400,2401,2344,809,537,454,454,454,457,48,44,44,44,489,36,36
5954-3098-0-R1VRE,9,339,339,339,339,339,339,339,344,339,339,336,339,349,339,339,339,339,339,339,339,362,339,339,341,342,1737,2011,1737,1740,1722,1722,1737,1737,1737,1737,1736,1721,1721,1721,1735,1733,1754,1661,1661,1661,1739,1736,1721,1721,1736,1735,1737,1732,1720,1740,1589,1737,1737,1736,1760,1736,1722,1523,1735,2156,1722,1531,1740,1722,1740,1740,1740,1740,1738,1737,1514,1738,1735,1735,1735,2996,2973,2973,2996,2996,2995,2989,3004,3011,3006,2996,2971,2973,2833,2446,2428,2428,2447,2464,2464,2465,2446,2446,2301,2447,2447,2446,2446,2464,2446,2465,2463,2465,2422,2425,2439,2441,2450,2157,2814,2815,2816,2814,1514,1514,1522,1514,1512,1512,2836,2635,2853,2396,2397,2192,2400,2401,2344,808,536,453,453,453,456,48,44,44,44,489,36,36
6435-4099-14-GVRE,9,340,340,340,340,340,340,340,345,340,340,337,340,350,340,340,340,340,340,340,340,363,340,339,342,343,1738,2012,1738,1740,1723,1723,1737,1737,1738,1738,1737,1722,1722,1722,1736,1734,1755,1662,1662,1662,1740,1737,1722,1722,1737,1736,1738,1733,1721,1741,1590,1738,1738,1736,1761,1737,1723,1524,1736,2157,1723,1532,1741,1723,1741,1741,1741,1741,1739,1737,1515,1739,1735,1735,1735,2997,2974,2974,2997,2997,2996,2990,3005,3006,3010,2997,2972,2974,2834,2447,2429,2429,2448,2465,2464,2466,2447,2447,2301,2448,2448,2447,2447,2465,2447,2466,2464,2466,2423,2426,2440,2442,2451,2157,2814,2815,2816,2814,1514,1514,1522,1514,1512,1512,2836,2635,2854,2396,2397,2192,2400,2401,2344,809,537,454,454,454,457,48,44,44,44,489,36,36
7053-4107-14-RVRE,9,340,340,340,340,340,340,340,349,340,340,337,340,350,340,340,340,340,340,340,340,363,340,339,342,343,1739,2012,1738,1737,1723,1723,1737,1737,1738,1738,1737,1722,1722,1722,1736,1734,1755,1662,1662,1662,1737,1737,1722,1722,1737,1736,1738,1733,1721,1738,1587,1738,1738,1736,1758,1734,1723,1524,1740,2157,1723,1532,1738,1723,1738,1738,1738,1738,1736,1741,1515,1736,1735,1735,1735,3001,2978,2978,3001,3001,3000,2994,2997,2996,2997,3013,2976,2978,2838,2444,2429,2429,2448,2462,2461,2463,2444,2444,2298,2448,2448,2444,2444,2462,2444,2463,2461,2463,2423,2426,2440,2439,2448,2157,2814,2815,2816,2814,1518,1518,1526,1518,1516,1516,2840,2639,2858,2400,2401,2196,2404,2405,2341,806,537,454,454,454,457,48,44,44,44,489,36,36
4384-3073-0-RVRE,9,340,340,340,340,340,340,340,349,340,340,337,340,340,340,340,340,340,340,340,340,340,340,339,342,343,1736,1991,1736,1735,1721,1721,1735,1735,1736,1736,1735,1720,1720,1720,1734,1732,1734,1660,1660,1660,1735,1735,1720,1720,1735,1734,1736,1731,1719,1736,1585,1736,1736,1734,1737,1732,1721,1522,1738,2155,1721,1530,1736,1721,1736,1736,1736,1736,1734,1739,1513,1734,1718,1718,1718,2976,2976,2976,2976,2976,2975,2969,2972,2971,2972,2976,2980,2979,2813,2442,2427,2427,2427,2441,2440,2442,2442,2442,2296,2427,2427,2442,2442,2441,2442,2442,2440,2442,2421,2424,2438,2437,2434,2155,2812,2813,2814,2812,1518,1518,1526,1518,1516,1516,2838,2637,2856,2398,2399,2194,2402,2403,2339,798,522,454,454,454,457,44,44,44,44,489,36,36
5348-3091-0-RVRE,9,340,340,340,340,340,340,340,349,340,340,337,340,340,340,340,340,340,340,340,340,340,340,339,342,343,1738,1993,1738,1737,1723,1723,1737,1737,1738,1738,1737,1722,1722,1722,1736,1734,1736,1662,1662,1662,1737,1737,1722,1722,1737,1736,1738,1733,1721,1738,1587,1738,1738,1736,1739,1734,1723,1524,1740,2157,1723,1532,1738,1723,1738,1738,1738,1738,1736,1741,1515,1736,1720,1720,1720,2978,2978,2978,2978,2978,2977,2971,2974,2973,2974,2978,2979,2981,2815,2444,2429,2429,2429,2443,2442,2444,2444,2444,2298,2429,2429,2444,2444,2443,2444,2444,2442,2444,2423,2426,2440,2439,2436,2157,2814,2815,2816,2814,1518,1518,1526,1518,1516,1516,2840,2639,2858,2400,2401,2196,2404,2405,2341,798,522,454,454,454,457,44,44,44,44,489,36,36
9019-3156-0-RVRE,11,340,340,340,340,340,340,340,349,340,340,337,340,350,340,340,340,340,340,340,340,363,340,339,342,343,1575,1849,1575,1574,1575,1575,1574,1574,1575,1575,1574,1574,1574,1574,1575,1573,1594,1499,1499,1499,1574,1574,1574,1574,1574,1573,1575,1575,1573,1575,1574,1575,1575,1573,1595,1571,1575,1376,1577,2009,1575,1519,1575,1575,1575,1575,1575,1575,1573,1578,1368,1574,1588,1588,1588,2838,2815,2815,2838,2838,2837,2831,2834,2833,2834,2838,2813,2815,2848,2429,2429,2429,2448,2447,2446,2448,2429,2429,2283,2448,2448,2429,2429,2447,2429,2448,2446,2448,2423,2426,2425,2424,2433,2142,2667,2668,2669,2667,1356,1356,1364,1356,1354,1354,2678,2641,2696,2400,2401,2196,2404,2405,2179,791,537,454,454,454,457,48,44,44,44,489,36,36
1676-4031-0-GVRE,25,354,354,354,354,354,354,354,353,354,354,351,354,354,354,354,354,354,354,354,354,354,354,353,356,357,1329,1797,1329,1331,1314,1314,1328,1328,1329,1329,1328,1314,1314,1314,1329,1327,1329,1253,1253,1253,1332,1329,1314,1314,1329,1327,1329,1324,1312,1332,1332,1329,1329,1327,1332,1332,1314,1326,1327,1748,1314,1324,1332,1314,1332,1332,1332,1332,1332,1328,1326,1332,1312,1312,1312,2444,2444,2444,2444,2444,2443,2437,2447,2446,2447,2444,2442,2444,2429,3441,3414,3417,3416,3434,3431,3434,3431,3431,3285,3411,3411,3426,3426,3425,3426,3425,3424,3426,3387,3046,3060,2992,2668,2086,2304,2305,2306,2304,1240,1240,1248,1240,1240,1239,2318,2303,2344,2087,2088,2102,2091,2090,1834,841,538,468,468,468,471,54,54,54,54,508,52,52
2386-6013-0-R1VRE,25,354,354,354,354,354,354,354,353,354,354,351,354,354,354,354,354,354,354,354,354,354,354,353,356,357,1314,1782,1314,1313,1314,1314,1313,1313,1314,1314,1313,1314,1314,1314,1314,1312,1314,1238,1238,1238,1314,1314,1314,1314,1314,1312,1314,1314,1312,1314,1314,1314,1314,1312,1314,1314,1314,1326,1312,1748,1314,1309,1314,1314,1314,1314,1314,1314,1314,1313,1326,1314,1312,1312,1312,2429,2429,2429,2429,2429,2428,2422,2429,2428,2429,2429,2427,2429,2429,3414,3416,3415,3415,3414,3411,3414,3411,3411,3265,3410,3410,3407,3407,3406,3407,3407,3405,3407,3386,3045,3044,2973,2651,2072,2304,2305,2306,2304,1225,1225,1233,1225,1225,1224,2303,2303,2329,2087,2088,2102,2091,2090,1816,823,538,468,468,468,471,54,54,54,54,508,52,52
3994-6029-0-GVRE,25,354,354,354,354,354,354,354,353,354,354,351,354,354,354,354,354,354,354,354,354,354,354,353,356,357,1314,1782,1314,1313,1314,1314,1313,1313,1314,1314,1313,1314,1314,1314,1314,1312,1314,1238,1238,1238,1314,1314,1314,1314,1314,1312,1314,1314,1312,1314,1314,1314,1314,1312,1314,1314,1314,1326,1312,1749,1314,1309,1314,1314,1314,1314,1314,1314,1314,1313,1326,1314,1312,1312,1312,2429,2429,2429,2429,2429,2428,2422,2429,2428,2429,2429,2427,2429,2429,3417,3415,3432,3417,3417,3414,3417,3414,3414,3268,3412,3412,3409,3409,3408,3409,3408,3407,3409,3388,3047,3046,2975,2651,2072,2304,2305,2306,2304,1225,1225,1233,1225,1225,1224,2303,2303,2329,2087,2088,2102,2091,2090,1816,823,538,468,468,468,471,54,54,54,54,508,52,52
4593-3077-0-RVRE,25,354,354,354,354,354,354,354,353,354,354,351,354,360,354,354,354,354,354,354,354,373,354,353,356,357,1314,1801,1314,1313,1314,1314,1313,1313,1314,1314,1313,1314,1314,1314,1314,1312,1333,1238,1238,1238,1314,1314,1314,1314,1314,1312,1314,1314,1312,1314,1314,1314,1314,1312,1333,1314,1314,1326,1312,1748,1314,1309,1314,1314,1314,1314,1314,1314,1314,1313,1326,1314,1327,1327,1327,2448,2429,2429,2448,2448,2447,2441,2448,2447,2448,2448,2427,2429,2448,3416,3415,3417,3447,3437,3433,3436,3414,3414,3268,3431,3431,3409,3409,3427,3409,3428,3426,3428,3388,3047,3046,2975,2663,2072,2304,2305,2306,2304,1225,1225,1233,1225,1225,1224,2303,2303,2329,2087,2088,2102,2091,2090,1816,827,553,468,468,468,471,58,54,54,54,508,52,52
7583-5041-0-HVRE,25,354,354,354,354,354,354,354,353,354,354,351,354,360,354,354,354,354,354,354,354,373,354,353,356,357,1329,1816,1329,1331,1314,1314,1328,1328,1329,1329,1328,1314,1314,1314,1329,1327,1348,1253,1253,1253,1332,1329,1314,1314,1329,1327,1329,1324,1312,1332,1332,1329,1329,1327,1351,1332,1314,1326,1327,1748,1314,1324,1332,1314,1332,1332,1332,1332,1332,1328,1326,1332,1327,1327,1327,2462,2443,2443,2462,2462,2461,2455,2465,2464,2465,2462,2441,2443,2447,3434,3414,3417,3437,3463,3450,3453,3431,3431,3285,3430,3430,3426,3426,3445,3426,3444,3443,3445,3387,3046,3060,2992,2680,2087,2303,2305,2305,2303,1239,1239,1247,1239,1239,1238,2317,2302,2343,2086,2087,2101,2090,2089,1833,844,553,468,468,468,471,58,54,54,54,508,52,52
621-2007-14-RVRE,25,353,353,353,353,353,353,353,351,353,353,350,353,359,353,353,353,353,353,353,353,372,353,353,355,356,1327,1814,1327,1330,1312,1312,1327,1327,1327,1327,1327,1312,1312,1312,1327,1325,1346,1251,1251,1251,1330,1327,1312,1312,1327,1325,1327,1322,1310,1330,1330,1327,1327,1326,1349,1330,1312,1324,1325,1746,1312,1322,1330,1312,1330,1330,1330,1330,1330,1327,1324,1330,1326,1326,1326,2461,2442,2442,2461,2461,2460,2454,2464,2464,2464,2461,2440,2442,2446,3431,3411,3414,3433,3450,3452,3451,3429,3429,3284,3428,3428,3425,3425,3443,3425,3443,3442,3444,3386,3045,3059,2991,2679,2085,2303,2304,2305,2303,1239,1239,1247,1239,1239,1238,2317,2302,2342,2086,2087,2102,2090,2089,1833,842,551,467,467,467,469,58,54,54,54,508,52,52
5284-6044-0-RVRE,25,354,354,354,354,354,354,354,353,354,354,351,354,360,354,354,354,354,354,354,354,373,354,353,356,357,1329,1816,1329,1331,1314,1314,1328,1328,1329,1329,1328,1314,1314,1314,1329,1327,1348,1253,1253,1253,1332,1329,1314,1314,1329,1327,1329,1324,1312,1332,1332,1329,1329,1327,1351,1332,1314,1326,1327,1748,1314,1324,1332,1314,1332,1332,1332,1332,1332,1328,1326,1332,1327,1327,1327,2463,2444,2444,2463,2463,2462,2456,2466,2465,2466,2463,2442,2444,2448,3434,3414,3417,3436,3453,3451,3459,3432,3432,3286,3431,3431,3427,3427,3445,3427,3445,3444,3446,3388,3047,3061,2993,2681,2087,2304,2305,2306,2304,1240,1240,1248,1240,1240,1239,2318,2303,2344,2087,2088,2102,2091,2090,1834,845,553,468,468,468,471,58,54,54,54,508,52,52
483-2008-0-RVRE,25,354,354,354,354,354,354,354,353,354,354,351,354,354,354,354,354,354,354,354,354,354,354,353,356,357,1329,1797,1329,1331,1314,1314,1328,1328,1329,1329,1328,1314,1314,1314,1329,1327,1329,1253,1253,1253,1332,1329,1314,1314,1329,1327,1329,1324,1312,1332,1332,1329,1329,1327,1332,1332,1314,1326,1327,1748,1314,1324,1332,1314,1332,1332,1332,1332,1332,1328,1326,1332,1312,1312,1312,2444,2444,2444,2444,2444,2443,2437,2447,2446,2447,2444,2442,2444,2429,3431,3411,3414,3414,3431,3429,3432,3436,3435,3289,3412,3412,3427,3427,3426,3427,3426,3425,3427,3388,3047,3061,2993,2669,2089,2304,2305,2306,2304,1240,1240,1248,1240,1240,1239,2318,2303,2344,2087,2088,2102,2091,2090,1834,841,538,468,468,468,471,54,54,54,54,508,52,52
5533-3092-0-HVRE,25,354,354,354,354,354,354,354,353,354,354,351,354,354,354,354,354,354,354,354,354,354,354,353,356,357,1329,1797,1329,1331,1314,1314,1328,1328,1329,1329,1328,1314,1314,1314,1329,1327,1329,1253,1253,1253,1332,1329,1314,1314,1329,1327,1329,1324,1312,1332,1332,1329,1329,1327,1332,1332,1314,1326,1327,1748,1314,1324,1332,1314,1332,1332,1332,1332,1332,1328,1326,1332,1312,1312,1312,2444,2444,2444,2444,2444,2443,2437,2447,2446,2447,2444,2442,2444,2429,3431,3411,3414,3414,3431,3429,3432,3435,3442,3292,3412,3412,3427,3427,3426,3427,3426,3425,3427,3388,3047,3061,2993,2669,2091,2304,2305,2306,2304,1240,1240,1248,1240,1240,1239,2318,2303,2344,2087,2088,2102,2091,2090,1834,841,538,468,468,468,471,54,54,54,54,508,52,52
8303-3140-0-H1VRE,35,267,267,267,267,267,267,267,268,267,267,266,267,267,267,267,267,267,267,267,267,267,267,267,269,270,1258,1726,1258,1261,1243,1243,1258,1258,1258,1258,1257,1243,1243,1243,1258,1258,1258,1262,1262,1262,1261,1258,1243,1243,1258,1256,1258,1253,1243,1261,1261,1258,1258,1257,1261,1261,1243,1255,1258,1677,1243,1253,1261,1243,1261,1261,1261,1261,1261,1258,1255,1261,1242,1242,1242,2298,2298,2298,2298,2298,2297,2291,2301,2301,2301,2298,2296,2298,2283,3285,3265,3268,3268,3285,3284,3286,3289,3292,3310,3266,3266,3281,3281,3280,3281,3280,3279,3281,3242,2901,2917,2847,2523,2020,2159,2160,2161,2159,1136,1136,1144,1136,1136,1136,2173,2158,2198,1976,1977,1991,1980,1979,1764,802,433,363,363,363,366,64,64,64,64,518,62,62
5214-4087-0-HVRE,25,354,354,354,354,354,354,354,353,354,354,351,354,360,354,354,354,354,354,354,354,373,354,353,356,357,1314,1801,1314,1313,1314,1314,1313,1313,1314,1314,1313,1314,1314,1314,1314,1312,1333,1238,1238,1238,1314,1314,1314,1314,1314,1312,1314,1314,1312,1314,1314,1314,1314,1312,1333,1314,1314,1326,1312,1748,1314,1309,1314,1314,1314,1314,1314,1314,1314,1313,1326,1314,1327,1327,1327,2448,2429,2429,2448,2448,2447,2441,2448,2447,2448,2448,2427,2429,2448,3411,3410,3412,3431,3430,3428,3431,3412,3412,3266,3439,3438,3409,3409,3427,3409,3427,3426,3428,3388,3047,3046,2975,2663,2071,2304,2305,2306,2304,1225,1225,1233,1225,1225,1224,2303,2303,2329,2087,2088,2102,2091,2090,1816,827,553,468,468,468,471,58,54,54,54,508,52,52
5924-3095-14-RVRE,25,354,354,354,354,354,354,354,353,354,354,351,354,360,354,354,354,354,354,354,354,373,354,353,356,357,1314,1801,1314,1313,1314,1314,1313,1313,1314,1314,1313,1314,1314,1314,1314,1312,1333,1238,1238,1238,1314,1314,1314,1314,1314,1312,1314,1314,1312,1314,1314,1314,1314,1312,1333,1314,1314,1326,1312,1748,1314,1309,1314,1314,1314,1314,1314,1314,1314,1313,1326,1314,1327,1327,1327,2448,2429,2429,2448,2448,2447,2441,2448,2447,2448,2448,2427,2429,2448,3411,3410,3412,3431,3430,3428,3431,3412,3412,3266,3438,3443,3409,3409,3427,3409,3427,3426,3428,3388,3047,3046,2975,2663,2071,2304,2305,2306,2304,1225,1225,1233,1225,1225,1224,2303,2303,2329,2087,2088,2102,2091,2090,1816,827,553,468,468,468,471,58,54,54,54,508,52,52
4280-2041-14-HVRE,25,354,354,354,354,354,354,354,353,355,354,351,354,354,354,354,354,354,354,354,354,354,354,353,356,357,1329,1797,1329,1331,1314,1314,1328,1328,1329,1329,1328,1314,1314,1314,1329,1327,1329,1253,1253,1253,1332,1329,1314,1314,1329,1327,1329,1324,1312,1332,1332,1329,1329,1327,1333,1332,1314,1326,1327,1748,1314,1324,1332,1314,1332,1332,1332,1332,1333,1328,1326,1332,1312,1312,1312,2444,2444,2444,2444,2444,2443,2437,2447,2446,2447,2444,2442,2444,2429,3426,3407,3409,3409,3426,3425,3427,3427,3427,3281,3409,3409,3439,3427,3427,3428,3427,3426,3428,3388,3047,3061,2993,2669,2084,2304,2305,2306,2304,1240,1240,1248,1240,1240,1239,2318,2303,2344,2087,2088,2102,2091,2090,1834,840,538,468,468,468,471,55,54,54,54,508,52,52
615-3018-0-HVRE,25,354,354,354,354,354,354,354,353,354,354,351,354,354,354,354,354,354,354,354,354,354,354,353,356,357,1329,1797,1329,1331,1314,1314,1328,1328,1329,1329,1328,1314,1314,1314,1329,1327,1329,1253,1253,1253,1332,1329,1314,1314,1329,1327,1329,1324,1312,1332,1332,1329,1329,1327,1332,1332,1314,1326,1327,1748,1314,1324,1332,1314,1332,1332,1332,1332,1332,1328,1326,1332,1312,1312,1312,2444,2444,2444,2444,2444,2443,2437,2447,2446,2447,2444,2442,2444,2429,3426,3407,3409,3409,3426,3425,3427,3427,3427,3281,3409,3409,3427,3430,3426,3427,3426,3425,3427,3388,3047,3061,2993,2669,2084,2304,2305,2306,2304,1240,1240,1248,1240,1240,1239,2318,2303,2344,2087,2088,2102,2091,2090,1834,840,538,468,468,468,471,54,54,54,54,508,52,52
3233-1045-60-H1VRE,25,354,354,354,354,354,354,354,353,354,354,351,354,360,354,354,354,354,354,354,354,373,354,353,356,357,1329,1816,1329,1331,1314,1314,1328,1328,1329,1329,1328,1314,1314,1314,1329,1327,1348,1253,1253,1253,1332,1329,1314,1314,1329,1327,1329,1324,1312,1332,1332,1329,1329,1327,1351,1332,1314,1326,1327,1748,1314,1324,1332,1314,1332,1332,1332,1332,1332,1328,1326,1332,1327,1327,1327,2462,2443,2443,2462,2462,2461,2455,2465,2464,2465,2462,2441,2443,2447,3425,3406,3408,3427,3445,3443,3445,3426,3426,3280,3427,3427,3427,3426,3450,3429,3447,3446,3448,3387,3046,3060,2992,2680,2084,2303,2305,2305,2303,1239,1239,1247,1239,1239,1238,2317,2302,2343,2086,2087,2101,2090,2089,1833,843,553,468,468,468,471,58,54,54,54,508,52,52
905-4021-0-RVRE,25,354,354,354,354,354,354,354,353,354,354,351,354,354,354,354,354,354,354,354,354,354,354,353,356,357,1329,1797,1329,1331,1314,1314,1328,1328,1329,1329,1328,1314,1314,1314,1329,1327,1329,1253,1253,1253,1332,1329,1314,1314,1329,1327,1329,1324,1312,1332,1332,1329,1329,1327,1332,1332,1314,1326,1327,1748,1314,1324,1332,1314,1332,1332,1332,1332,1332,1328,1326,1332,1312,1312,1312,2444,2444,2444,2444,2444,2443,2437,2447,2446,2447,2444,2442,2444,2429,3426,3407,3409,3409,3426,3425,3427,3427,3427,3281,3409,3409,3428,3427,3429,3436,3429,3428,3430,3388,3047,3061,2993,2669,2084,2304,2305,2306,2304,1240,1240,1248,1240,1240,1239,2318,2303,2344,2087,2088,2102,2091,2090,1834,840,538,468,468,468,471,54,54,54,54,508,52,52
